playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,totalGoals,assists,saves
343937,FIF,450,CZE,Czechia,M,David,Doudera,1998-05-31,"5' 9""",146.0,21,NULL,Czechia,NULL,NULL,343937,0,0,0
387865,FIF,450,CZE,Czechia,M,Alexandr,Sojka,2003-04-02,"6' 2""",170.0,24,NULL,Czechia,NULL,NULL,387865,0,1,0
403974,FIF,450,CZE,Czechia,M,Hugo,Sochurek,2008-06-07,"6' 0""",172.0,25,NULL,Czechia,NULL,NULL,403974,0,0,0
212330,FIF,450,CZE,Czechia,F,Patrik,Schick,1996-01-24,"6' 3""",190.0,10,NULL,Czechia,NULL,NULL,212330,0,0,0
257336,FIF,450,CZE,Czechia,F,Tomás,Chorý,1995-01-26,"6' 6""",218.0,19,NULL,Czechia,NULL,NULL,257336,0,0,0
292169,FIF,450,CZE,Czechia,F,Adam,Hlozek,2002-07-25,"6' 2""",183.0,9,NULL,Czechia,NULL,NULL,292169,0,0,0
306008,FIF,450,CZE,Czechia,F,Jan,Kuchta,1997-01-08,"6' 1""",190.0,11,NULL,Czechia,NULL,NULL,306008,0,0,0
343733,FIF,450,CZE,Czechia,F,Mojmír,Chytil,1999-04-29,"6' 2""",181.0,13,NULL,Czechia,NULL,NULL,343733,0,0,0
131726,FIF,209,ECU,Ecuador,G,Gonzalo,Valle,1996-02-28,"6' 1""",190.0,22,NULL,Ecuador,NULL,NULL,131726,0,0,0
207921,FIF,209,ECU,Ecuador,G,Hernán,Galíndez,1987-03-30,"6' 2""",183.0,1,NULL,Ecuador,NULL,NULL,207921,0,0,9
269881,FIF,209,ECU,Ecuador,G,Moisés,Ramírez,2000-09-09,"6' 1""",181.0,12,NULL,Ecuador,NULL,NULL,269881,0,0,0
214689,FIF,209,ECU,Ecuador,D,Pervis,Estupiñán,1998-01-21,"5' 9""",161.0,7,NULL,Ecuador,NULL,NULL,214689,0,0,0
251963,FIF,209,ECU,Ecuador,D,Félix,Torres,1997-01-11,"6' 2""",172.0,2,NULL,Ecuador,NULL,NULL,251963,0,0,0
256560,FIF,209,ECU,Ecuador,D,Ángelo,Preciado,1998-02-18,"5' 9""",161.0,17,NULL,Ecuador,NULL,NULL,256560,0,0,0
286665,FIF,209,ECU,Ecuador,D,Jackson,Porozo,2000-08-04,"6' 4""",190.0,25,NULL,Ecuador,NULL,NULL,286665,0,0,0
287005,FIF,209,ECU,Ecuador,D,Willian,Pacho,2001-10-16,"6' 2""",179.0,6,NULL,Ecuador,NULL,NULL,287005,0,0,0
292062,FIF,209,ECU,Ecuador,D,Piero,Hincapié,2002-01-09,"6' 0""",170.0,3,NULL,Ecuador,NULL,NULL,292062,0,0,0
315600,FIF,209,ECU,Ecuador,D,Yaimar,Medina,2004-11-05,"5' 10""",174.0,26,NULL,Ecuador,NULL,NULL,315600,0,0,0
336589,FIF,209,ECU,Ecuador,D,Joel,Ordóñez,2004-04-21,"6' 2""",168.0,4,NULL,Ecuador,NULL,NULL,336589,0,0,0
262111,FIF,209,ECU,Ecuador,M,Alan,Franco,1998-08-21,"5' 9""",168.0,21,NULL,Ecuador,NULL,NULL,262111,0,0,0
270829,FIF,209,ECU,Ecuador,M,Jordy,Alcívar,1999-08-05,"5' 6""",157.0,5,NULL,Ecuador,NULL,NULL,270829,0,0,0
289877,FIF,209,ECU,Ecuador,M,Moisés,Caicedo,2001-11-02,"5' 10""",161.0,23,NULL,Ecuador,NULL,NULL,289877,0,0,0
297150,FIF,209,ECU,Ecuador,M,Pedro,Vite,2002-03-09,"5' 8""",150.0,15,NULL,Ecuador,NULL,NULL,297150,0,1,0
328742,FIF,209,ECU,Ecuador,M,Denil,Castillo,2004-03-24,"6' 2""",168.0,18,NULL,Ecuador,NULL,NULL,328742,0,0,0
358746,FIF,209,ECU,Ecuador,M,Kendry,Páez,2007-05-04,"5' 10""",157.0,10,NULL,Ecuador,NULL,NULL,358746,0,0,0
171771,FIF,209,ECU,Ecuador,F,Enner,Valencia,1989-11-04,"5' 10""",161.0,13,NULL,Ecuador,NULL,NULL,171771,0,0,0
217079,FIF,209,ECU,Ecuador,F,Jordy,Caicedo,1997-11-18,"6' 1""",181.0,16,NULL,Ecuador,NULL,NULL,217079,0,0,0
265926,FIF,209,ECU,Ecuador,F,John,Yeboah,2000-06-23,"5' 7""",146.0,9,NULL,Ecuador,NULL,NULL,265926,0,0,0
277352,FIF,209,ECU,Ecuador,F,Gonzalo,Plata,2000-11-01,"5' 10""",168.0,19,NULL,Ecuador,NULL,NULL,277352,1,0,0
281316,FIF,209,ECU,Ecuador,F,Kevin,Rodríguez,2000-03-04,"6' 3""",183.0,11,NULL,Ecuador,NULL,NULL,281316,0,1,0
303328,FIF,209,ECU,Ecuador,F,Anthony,Valencia,2003-07-21,"5' 8""",150.0,8,NULL,Ecuador,NULL,NULL,303328,0,0,0
318090,FIF,209,ECU,Ecuador,F,Nilson,Angulo,2003-06-19,"6' 0""",150.0,20,NULL,Ecuador,NULL,NULL,318090,1,0,0
319422,FIF,209,ECU,Ecuador,F,Alan,Minda,2003-05-14,"5' 9""",132.0,14,NULL,Ecuador,NULL,NULL,319422,0,0,0
367725,FIF,209,ECU,Ecuador,F,Jeremy,Arévalo,2005-03-19,"6' 0""",192.0,24,NULL,Ecuador,NULL,NULL,367725,0,0,0
205212,FIF,2620,EGY,Egypt,G,Mohamed,El Shenawy,1988-12-18,"6' 3""",196.0,1,NULL,Egypt,NULL,NULL,205212,0,0,0
265426,FIF,2620,EGY,Egypt,G,Mahdy,Soliman,1987-06-08,"6' 2""",196.0,16,NULL,Egypt,NULL,NULL,265426,0,0,0
308915,FIF,2620,EGY,Egypt,G,Mostafa,Shoubir,2000-05-15,"6' 5""",203.0,23,NULL,Egypt,NULL,NULL,308915,0,0,14
420953,FIF,2620,EGY,Egypt,G,Mohamed,Alaa,1999-01-01,"6' 2""",168.0,26,NULL,Egypt,NULL,NULL,420953,0,0,0
119993,FIF,2620,EGY,Egypt,D,Mohamed,Hany,1996-02-02,"5' 9""",152.0,3,NULL,Egypt,NULL,NULL,119993,0,1,0
187571,FIF,2620,EGY,Egypt,D,Ramy,Rabia,1993-05-20,"6' 0""",170.0,5,NULL,Egypt,NULL,NULL,187571,0,0,0
216119,FIF,2620,EGY,Egypt,D,Karim,Hafez,1996-03-12,"5' 9""",161.0,15,NULL,Egypt,NULL,NULL,216119,0,1,0
236957,FIF,2620,EGY,Egypt,D,Mohamed,Abdelmoneim,1999-02-01,"6' 0""",163.0,6,NULL,Egypt,NULL,NULL,236957,0,0,0
265176,FIF,2620,EGY,Egypt,D,Ahmed,Fatouh,1998-03-22,"5' 10""",152.0,13,NULL,Egypt,NULL,NULL,265176,0,0,0
265417,FIF,2620,EGY,Egypt,D,Yasser,Ibrahim,1993-02-10,"6' 1""",181.0,2,NULL,Egypt,NULL,NULL,265417,1,0,0
308926,FIF,2620,EGY,Egypt,D,Hossam,Abdelmaguid,2001-04-30,"6' 4""",185.0,4,NULL,Egypt,NULL,NULL,308926,0,0,0
393565,FIF,2620,EGY,Egypt,D,Tarek,Alaa,2002-01-05,"5' 10""",141.0,24,NULL,Egypt,NULL,NULL,393565,0,0,0
285057,FIF,2620,EGY,Egypt,M,Hamdy,Fathy,1994-09-29,"5' 11""",174.0,14,NULL,Egypt,NULL,NULL,285057,0,0,0
287177,FIF,2620,EGY,Egypt,M,Nabil,Donga,1996-04-06,"5' 10""",161.0,18,NULL,Egypt,NULL,NULL,287177,0,0,0
299365,FIF,2620,EGY,Egypt,M,Emam,Ashour,1998-02-20,"5' 11""",170.0,8,NULL,Egypt,NULL,NULL,299365,2,0,0
314444,FIF,2620,EGY,Egypt,M,Mahmoud,Saber,2001-07-30,"5' 7""",163.0,21,NULL,Egypt,NULL,NULL,314444,1,0,0
328932,FIF,2620,EGY,Egypt,M,Mohanad,Lashin,1996-05-29,"6' 1""",185.0,17,NULL,Egypt,NULL,NULL,328932,0,0,0
357112,FIF,2620,EGY,Egypt,M,Marawan,Attia,1998-08-01,"5' 9""",174.0,19,NULL,Egypt,NULL,NULL,357112,0,1,0
378495,FIF,2620,EGY,Egypt,F,Mostafa,Zico,1997-04-27,"5' 10""",161.0,11,NULL,Egypt,NULL,NULL,378495,2,1,0
157825,FIF,2620,EGY,Egypt,F,Trézéguet,,1994-10-01,"5' 11""",170.0,7,NULL,Egypt,NULL,NULL,157825,1,1,0
173896,FIF,2620,EGY,Egypt,F,Mohamed,Salah,1992-06-15,"5' 9""",172.0,10,NULL,Egypt,NULL,NULL,173896,1,2,0
195154,FIF,2620,EGY,Egypt,M,Zizo,,1996-01-10,"5' 9""",168.0,25,NULL,Egypt,NULL,NULL,195154,0,0,0
276440,FIF,2620,EGY,Egypt,F,Haissem,Hassan,2002-02-08,"5' 9""",174.0,12,NULL,Egypt,NULL,NULL,276440,0,1,0
299619,FIF,2620,EGY,Egypt,F,Ibrahim,Adel,2001-04-23,"5' 10""",152.0,20,NULL,Egypt,NULL,NULL,299619,0,0,0
303745,FIF,2620,EGY,Egypt,F,Omar,Marmoush,1999-02-07,"5' 11""",174.0,22,NULL,Egypt,NULL,NULL,303745,0,0,0
399200,FIF,2620,EGY,Egypt,F,Hamza,Abdelkarim,2008-01-01,"6' 0""",168.0,9,NULL,Egypt,NULL,NULL,399200,0,0,0
159443,FIF,448,ENG,England,G,Jordan,Pickford,1994-03-07,"6' 1""",170.0,1,NULL,England,NULL,NULL,159443,0,0,15
234172,FIF,448,ENG,England,G,Dean,Henderson,1997-03-12,"6' 2""",185.0,13,NULL,England,NULL,NULL,234172,0,0,5
307118,FIF,448,ENG,England,G,James,Trafford,2002-10-10,"6' 6""",183.0,23,NULL,England,NULL,NULL,307118,0,0,0
157974,FIF,448,ENG,England,D,John,Stones,1994-05-28,"6' 2""",174.0,5,NULL,England,NULL,NULL,157974,0,0,0
189007,FIF,448,ENG,England,D,Reece,James,1999-12-08,"5' 11""",203.0,24,NULL,England,NULL,NULL,189007,0,0,0
198138,FIF,448,ENG,England,D,Dan,Burn,1992-05-09,"6' 7""",192.0,15,NULL,England,NULL,NULL,198138,0,0,0
227784,FIF,448,ENG,England,D,Trevoh,Chalobah,1999-07-05,"6' 3""",163.0,12,NULL,England,NULL,NULL,227784,0,0,0
231859,FIF,448,ENG,England,D,Ezri,Konsa,1997-10-23,"6' 0""",168.0,2,NULL,England,NULL,NULL,231859,1,0,0
265907,FIF,448,ENG,England,D,Marc,Guéhi,2000-07-13,"6' 0""",174.0,6,NULL,England,NULL,NULL,265907,0,0,0
267711,FIF,448,ENG,England,D,Djed,Spence,2000-08-09,"6' 1""",157.0,25,NULL,England,NULL,NULL,267711,0,0,0
298524,FIF,448,ENG,England,D,Jarell,Quansah,2003-01-29,"6' 3""",183.0,26,NULL,England,NULL,NULL,298524,0,0,0
328464,FIF,448,ENG,England,D,Nico,O'Reilly,2005-03-21,"6' 4""",170.0,3,NULL,England,NULL,NULL,328464,0,0,0
127262,FIF,448,ENG,England,M,Jordan,Henderson,1990-06-17,"6' 0""",172.0,14,NULL,England,NULL,NULL,127262,0,0,0
238262,FIF,448,ENG,England,M,Declan,Rice,1999-01-14,"6' 2""",168.0,4,NULL,England,NULL,NULL,238262,1,2,0
238472,FIF,448,ENG,England,M,Elliot,Anderson,2002-11-06,"5' 10""",150.0,8,NULL,England,NULL,NULL,238472,0,1,0
251400,FIF,448,ENG,England,M,Eberechi,Eze,1998-06-29,"5' 10""",161.0,21,NULL,England,NULL,NULL,251400,0,1,0
265653,FIF,448,ENG,England,M,Morgan,Rogers,2002-07-26,"6' 2""",174.0,17,NULL,England,NULL,NULL,265653,0,1,0
291281,FIF,448,ENG,England,M,Jude,Bellingham,2003-06-29,"6' 1""",163.0,10,NULL,England,NULL,NULL,291281,7,1,0
328466,FIF,448,ENG,England,M,Kobbie,Mainoo,2005-04-19,"6' 0""",159.0,16,NULL,England,NULL,NULL,328466,0,0,0
142200,FIF,448,ENG,England,F,Harry,Kane,1993-07-28,"6' 2""",190.0,9,NULL,England,NULL,NULL,142200,6,1,0
180639,FIF,448,ENG,England,F,Ivan,Toney,1996-03-16,"6' 1""",192.0,22,NULL,England,NULL,NULL,180639,0,0,0
198825,FIF,448,ENG,England,F,Ollie,Watkins,1995-12-30,"5' 11""",163.0,19,NULL,England,NULL,NULL,198825,0,0,0
230945,FIF,448,ENG,England,F,Marcus,Rashford,1997-10-31,"6' 2""",174.0,11,NULL,England,NULL,NULL,230945,1,1,0
268782,FIF,448,ENG,England,F,Anthony,Gordon,2001-02-24,"6' 0""",159.0,18,NULL,England,NULL,NULL,268782,1,3,0
280555,FIF,448,ENG,England,F,Bukayo,Saka,2001-09-05,"5' 10""",141.0,7,NULL,England,NULL,NULL,280555,3,3,0
293236,FIF,448,ENG,England,F,Noni,Madueke,2002-03-10,"6' 0""",183.0,20,NULL,England,NULL,NULL,293236,0,0,0
164126,FIF,478,FRA,France,G,Brice,Samba,1994-04-25,"6' 2""",196.0,1,NULL,France,NULL,NULL,164126,0,0,0
189026,FIF,478,FRA,France,G,Mike,Maignan,1995-07-03,"6' 3""",194.0,16,NULL,France,NULL,NULL,189026,0,0,13
344517,FIF,478,FRA,France,G,Robin,Risser,2004-12-02,"6' 4""",183.0,23,NULL,France,NULL,NULL,344517,0,0,0
160115,FIF,478,FRA,France,D,Lucas,Digne,1993-07-20,"5' 10""",161.0,3,NULL,France,NULL,NULL,160115,0,0,0
196200,FIF,478,FRA,France,D,Lucas,Hernández,1996-02-14,"6' 0""",172.0,21,NULL,France,Marseille,NULL,196200,0,0,0
222793,FIF,478,FRA,France,D,Dayot,Upamecano,1998-10-27,"6' 1""",196.0,4,NULL,France,NULL,NULL,222793,0,1,0
231692,FIF,478,FRA,France,D,Jules,Koundé,1998-11-12,"5' 11""",183.0,5,NULL,France,NULL,NULL,231692,0,0,0
233621,FIF,478,FRA,France,D,Theo,Hernández,1997-10-06,"6' 0""",179.0,19,NULL,France,NULL,NULL,233621,0,0,0
251634,FIF,478,FRA,France,D,Ibrahima,Konaté,1999-05-25,"6' 4""",207.0,15,NULL,France,NULL,NULL,251634,0,0,0
265918,FIF,478,FRA,France,D,Maxence,Lacroix,2000-04-06,"6' 3""",192.0,26,NULL,France,NULL,NULL,265918,0,0,0
277385,FIF,478,FRA,France,D,William,Saliba,2001-03-24,"6' 4""",203.0,17,NULL,France,NULL,NULL,277385,0,0,0
308947,FIF,478,FRA,France,D,Malo,Gusto,2003-05-19,"5' 10""",148.0,2,NULL,France,NULL,NULL,308947,0,0,0
173556,FIF,478,FRA,France,M,N'Golo,Kanté,1991-03-29,"5' 6""",152.0,13,NULL,France,NULL,NULL,173556,0,0,0
176203,FIF,478,FRA,France,M,Adrien,Rabiot,1995-04-03,"6' 3""",190.0,14,NULL,France,NULL,NULL,176203,0,1,0
265919,FIF,478,FRA,France,M,Aurélien,Tchouaméni,2000-01-27,"6' 2""",179.0,8,NULL,France,NULL,NULL,265919,0,1,0
285226,FIF,478,FRA,France,M,Manu,Koné,2001-05-17,"6' 1""",174.0,6,NULL,France,NULL,NULL,285226,0,0,0
286831,FIF,478,FRA,France,M,Michael,Olise,2001-12-12,"5' 11""",172.0,11,NULL,France,NULL,NULL,286831,0,7,0
298008,FIF,478,FRA,France,M,Rayan,Cherki,2003-08-17,"5' 11""",157.0,24,NULL,France,NULL,NULL,298008,0,0,0
329690,FIF,478,FRA,France,M,Maghnes,Akliouche,2002-02-25,"6' 0""",152.0,25,NULL,France,NULL,NULL,329690,0,0,0
345581,FIF,478,FRA,France,M,Warren,Zaïre-Emery,2006-03-08,"5' 10""",150.0,18,NULL,France,NULL,NULL,345581,0,0,0
217331,FIF,478,FRA,France,F,Marcus,Thuram,1997-08-06,"6' 4""",196.0,9,NULL,France,NULL,NULL,217331,0,0,0
229744,FIF,478,FRA,France,F,Ousmane,Dembélé,1997-05-15,"5' 10""",148.0,7,NULL,France,NULL,NULL,229744,6,2,0
231388,FIF,478,FRA,France,F,Kylian,Mbappé,1998-12-20,"5' 10""",163.0,10,NULL,France,NULL,NULL,231388,10,4,0
241187,FIF,478,FRA,France,F,Jean-Philippe,Mateta,1997-06-28,"6' 4""",192.0,22,NULL,France,NULL,NULL,241187,0,0,0
328238,FIF,478,FRA,France,F,Bradley,Barcola,2002-09-02,"6' 0""",161.0,12,NULL,France,NULL,NULL,328238,3,1,0
336388,FIF,478,FRA,France,F,Désiré,Doué,2005-06-03,"5' 11""",172.0,20,NULL,France,NULL,NULL,336388,1,1,0
84774,FIF,481,GER,Germany,G,Manuel,Neuer,1986-03-27,"6' 4""",203.0,1,NULL,Germany,NULL,NULL,84774,0,0,5
138213,FIF,481,GER,Germany,G,Oliver,Baumann,1990-06-02,"6' 2""",181.0,12,NULL,Germany,NULL,NULL,138213,0,0,0
205750,FIF,481,GER,Germany,G,Alexander,Nübel,1996-09-30,"6' 4""",190.0,21,NULL,Germany,NULL,NULL,205750,0,0,0
120829,FIF,481,GER,Germany,D,Nathaniel,Brown,2003-06-16,"5' 9""",148.0,18,NULL,Germany,NULL,NULL,120829,1,1,0
169438,FIF,481,GER,Germany,D,Antonio,Rüdiger,1993-03-03,"6' 3""",185.0,2,NULL,Germany,NULL,NULL,169438,0,0,0
188052,FIF,481,GER,Germany,D,Jonathan,Tah,1996-02-11,"6' 5""",205.0,4,NULL,Germany,NULL,NULL,188052,0,0,0
220714,FIF,481,GER,Germany,D,Waldemar,Anton,1996-07-20,"6' 2""",190.0,3,NULL,Germany,NULL,NULL,220714,0,0,0
249548,FIF,481,GER,Germany,D,David,Raum,1998-04-22,"5' 11""",163.0,22,NULL,Germany,NULL,NULL,249548,0,0,0
286828,FIF,481,GER,Germany,D,Nico,Schlotterbeck,1999-12-01,"6' 3""",190.0,15,NULL,Germany,NULL,NULL,286828,1,0,0
303444,FIF,481,GER,Germany,D,Malick,Thiaw,2001-08-08,"6' 4""",190.0,24,NULL,Germany,NULL,NULL,303444,0,0,0
132659,FIF,481,GER,Germany,M,Pascal,Gross,1991-06-15,"5' 11""",172.0,13,NULL,Germany,NULL,NULL,132659,0,0,0
174550,FIF,481,GER,Germany,M,Leon,Goretzka,1995-02-06,"6' 2""",181.0,8,NULL,Germany,NULL,NULL,174550,0,0,0
190161,FIF,481,GER,Germany,M,Joshua,Kimmich,1995-02-08,"5' 10""",163.0,6,NULL,Germany,NULL,NULL,190161,0,2,0
210818,FIF,481,GER,Germany,M,Nadiem,Amiri,1996-10-27,"5' 11""",163.0,20,NULL,Germany,NULL,NULL,210818,0,1,0
281122,FIF,481,GER,Germany,M,Felix,Nmecha,2000-10-10,"6' 3""",161.0,23,NULL,Germany,NULL,NULL,281122,1,1,0
290232,FIF,481,GER,Germany,M,Angelo,Stiller,2001-04-04,"6' 0""",170.0,16,NULL,Germany,NULL,NULL,290232,0,0,0
303748,FIF,481,GER,Germany,M,Florian,Wirtz,2003-05-03,"5' 9""",161.0,17,NULL,Germany,NULL,NULL,303748,0,3,0
303821,FIF,481,GER,Germany,M,Jamal,Musiala,2003-02-26,"6' 1""",163.0,10,NULL,Germany,NULL,NULL,303821,1,0,0
359370,FIF,481,GER,Germany,M,Aleksandar,Pavlovic,2004-05-03,"6' 2""",172.0,5,NULL,Germany,NULL,NULL,359370,0,0,0
364897,FIF,481,GER,Germany,M,Assan,Ouédraogo,2006-05-09,"6' 3""",183.0,25,NULL,Germany,NULL,NULL,364897,0,0,0
202641,FIF,481,GER,Germany,F,Leroy,Sané,1996-01-11,"6' 0""",174.0,19,NULL,Germany,NULL,NULL,202641,1,0,0
231182,FIF,481,GER,Germany,F,Kai,Havertz,1999-06-11,"6' 4""",183.0,7,NULL,Germany,NULL,NULL,231182,3,0,0
273300,FIF,481,GER,Germany,F,Deniz,Undav,1996-07-19,"5' 10""",190.0,26,NULL,Germany,NULL,NULL,273300,3,2,0
290639,FIF,481,GER,Germany,F,Maximilian,Beier,2002-10-17,"6' 0""",159.0,14,NULL,Germany,NULL,NULL,290639,0,0,0
290811,FIF,481,GER,Germany,F,Jamie,Leweling,2001-02-26,"6' 1""",190.0,9,NULL,Germany,NULL,NULL,290811,0,0,0
298349,FIF,481,GER,Germany,F,Nick,Woltemade,2002-02-14,"6' 6""",196.0,11,NULL,Germany,NULL,NULL,298349,0,0,0
219562,FIF,4469,GHA,Ghana,G,Lawrence Ati,Zigi,1996-11-29,"6' 2""",192.0,1,NULL,Ghana,NULL,NULL,219562,0,0,8
280808,FIF,4469,GHA,Ghana,G,Joseph,Anang,2000-06-08,"6' 3""",161.0,12,NULL,Ghana,NULL,NULL,280808,0,0,0
378501,FIF,4469,GHA,Ghana,G,Benjamin,Asare,1992-07-13,"6' 2""",172.0,16,NULL,Ghana,NULL,NULL,378501,0,0,8
174508,FIF,4469,GHA,Ghana,D,Baba,Rahman,1994-07-02,"5' 10""",150.0,17,NULL,Ghana,NULL,NULL,174508,0,0,0
205737,FIF,4469,GHA,Ghana,D,Derrick,Luckassen,1995-07-03,"6' 2""",172.0,23,NULL,Ghana,NULL,NULL,205737,1,0,0
241139,FIF,4469,GHA,Ghana,D,Abdul,Mumin,1998-06-06,"6' 2""",172.0,6,NULL,Ghana,NULL,NULL,241139,0,0,0
261505,FIF,4469,GHA,Ghana,D,Jerome,Opoku,1998-10-14,"6' 4""",172.0,18,NULL,Ghana,NULL,NULL,261505,0,0,0
264484,FIF,4469,GHA,Ghana,D,Gideon,Mensah,2000-10-09,"6' 0""",152.0,14,NULL,Ghana,NULL,NULL,264484,0,0,0
305669,FIF,4469,GHA,Ghana,D,Alidu,Seidu,2000-06-04,"5' 8""",159.0,2,NULL,Ghana,NULL,NULL,305669,0,0,0
309638,FIF,4469,GHA,Ghana,D,Marvin,Senaya,2001-01-28,"5' 11""",168.0,26,NULL,Ghana,NULL,NULL,309638,0,0,0
341627,FIF,4469,GHA,Ghana,D,Jonas,Adjetey,2003-12-13,"6' 2""",181.0,4,NULL,Ghana,NULL,NULL,341627,0,0,0
357205,FIF,4469,GHA,Ghana,D,Kojo Peprah,Oppong,2004-06-04,"6' 1""",170.0,21,NULL,Ghana,NULL,NULL,357205,0,0,0
189972,FIF,4469,GHA,Ghana,M,Thomas,Partey,1993-06-13,"6' 1""",170.0,5,NULL,Ghana,NULL,NULL,189972,0,0,0
266057,FIF,4469,GHA,Ghana,M,Elisha,Owusu,1997-11-07,"6' 0""",159.0,15,NULL,Ghana,NULL,NULL,266057,0,0,0
274697,FIF,4469,GHA,Ghana,M,Kwasi,Sibo,1998-06-24,"6' 0""",159.0,8,NULL,Ghana,NULL,NULL,274697,0,0,0
326183,FIF,4469,GHA,Ghana,F,Augustine,Boakye,2000-11-03,"5' 10""",172.0,20,NULL,France,NULL,NULL,326183,0,0,0
387659,FIF,4469,GHA,Ghana,M,Caleb,Yirenkyi,2006-01-15,"6' 0""",170.0,3,NULL,Ghana,NULL,NULL,387659,1,0,0
123518,FIF,4469,GHA,Ghana,F,Jordan,Ayew,1991-09-11,"6' 0""",192.0,9,NULL,Ghana,NULL,NULL,123518,0,0,0
214412,FIF,4469,GHA,Ghana,F,Iñaki,Williams,1994-06-15,"6' 1""",179.0,19,NULL,Ghana,NULL,NULL,214412,0,0,0
240495,FIF,4469,GHA,Ghana,F,Brandon,Thomas-Asante,1998-12-29,"6' 0""",159.0,10,NULL,Ghana,NULL,NULL,240495,0,1,0
273292,FIF,4469,GHA,Ghana,F,Antoine,Semenyo,2000-01-07,"6' 1""",161.0,11,NULL,Ghana,NULL,NULL,273292,0,0,0
303115,FIF,4469,GHA,Ghana,F,Kamaldeen,Sulemana,2002-02-15,"5' 9""",152.0,22,NULL,Ghana,NULL,NULL,303115,0,0,0
318680,FIF,4469,GHA,Ghana,F,Fatawu,Issahaku,2004-03-08,"5' 10""",161.0,7,NULL,Ghana,NULL,NULL,318680,0,0,0
333310,FIF,4469,GHA,Ghana,F,Ernest,Nuamah,2003-11-01,"5' 10""",157.0,24,NULL,Ghana,NULL,NULL,333310,0,1,0
360279,FIF,4469,GHA,Ghana,F,Christopher Bonsu,Baah,2004-12-14,"5' 8""",161.0,13,NULL,Ghana,NULL,NULL,360279,0,0,0
387861,FIF,4469,GHA,Ghana,F,Prince,Adu,2003-09-23,"5' 10""",172.0,25,NULL,Ghana,NULL,NULL,387861,0,0,0
89090,FIF,2654,HAI,Haiti,G,Johny,Placide,1988-01-29,"5' 11""",168.0,1,NULL,Haiti,NULL,NULL,89090,0,0,11
274131,FIF,2654,HAI,Haiti,G,Josué,Duverger,2000-04-27,"6' 2""",168.0,23,NULL,Haiti,NULL,NULL,274131,0,0,0
310715,FIF,2654,HAI,Haiti,G,Alexandre,Pierre,2001-02-25,"6' 3""",192.0,12,NULL,Haiti,NULL,NULL,310715,0,0,0
188106,FIF,2654,HAI,Haiti,D,Ricardo,Adé,1990-05-21,"6' 3""",152.0,4,NULL,Haiti,NULL,NULL,188106,0,0,0
218703,FIF,2654,HAI,Haiti,D,Carlens,Arcus,1996-06-28,"5' 11""",163.0,2,NULL,Haiti,NULL,NULL,218703,0,0,0
235401,FIF,2654,HAI,Haiti,D,Markhus,Lacroix,1993-10-14,"5' 9""",148.0,13,NULL,Haiti,NULL,NULL,235401,0,0,0
241032,FIF,2654,HAI,Haiti,D,Jean-Kévin,Duverne,1997-07-12,"6' 0""",170.0,22,NULL,Haiti,NULL,NULL,241032,0,1,0
252521,FIF,2654,HAI,Haiti,D,Hannes,Delcroix,1999-02-28,"6' 0""",172.0,5,NULL,Haiti,NULL,NULL,252521,0,0,0
320212,FIF,2654,HAI,Haiti,D,Martin,Expérience,1999-03-09,"5' 10""",172.0,8,NULL,Haiti,NULL,NULL,320212,0,0,0
320621,FIF,2654,HAI,Haiti,D,Garven,Metusala,1999-12-31,"6' 1""",181.0,14,NULL,Haiti,NULL,NULL,320621,0,0,0
385479,FIF,2654,HAI,Haiti,D,Wilguens,Paugain,2001-08-24,"5' 11""",152.0,24,NULL,Haiti,NULL,NULL,385479,0,0,0
409965,FIF,2654,HAI,Haiti,D,Keeto,Thermoncy,2006-03-29,"5' 10""",152.0,3,NULL,Haiti,NULL,NULL,409965,0,0,0
240369,FIF,2654,HAI,Haiti,M,Jean-Ricner,Bellegarde,1998-06-27,"5' 7""",146.0,10,NULL,Haiti,NULL,NULL,240369,0,0,0
297177,FIF,2654,HAI,Haiti,M,Carl,Sainté,2002-08-09,"6' 0""",163.0,6,NULL,Haiti,NULL,NULL,297177,0,0,0
333939,FIF,2654,HAI,Haiti,M,Danley,Jean Jacques,2000-05-20,"6' 0""",159.0,17,NULL,Haiti,NULL,NULL,333939,0,0,0
342631,FIF,2654,HAI,Haiti,M,Dominique,Simon,2000-07-29,"5' 10""",152.0,25,NULL,Haiti,NULL,NULL,342631,0,0,0
359946,FIF,2654,HAI,Haiti,M,Woodensky,Pierre,2004-12-30,"5' 10""",168.0,26,NULL,Haiti,NULL,NULL,359946,0,0,0
210778,FIF,2654,HAI,Haiti,F,Duckens,Nazon,1994-04-07,"5' 11""",172.0,9,NULL,Haiti,NULL,NULL,210778,0,0,0
231098,FIF,2654,HAI,Haiti,F,Derrick,Etienne Jr.,1996-11-25,"5' 10""",152.0,7,NULL,Haiti,NULL,NULL,231098,0,0,0
250241,FIF,2654,HAI,Haiti,F,Frantzdy,Pierrot,1995-03-29,"6' 4""",172.0,20,NULL,Haiti,NULL,NULL,250241,0,0,0
265915,FIF,2654,HAI,Haiti,F,Wilson,Isidor,2000-08-27,"6' 0""",159.0,18,NULL,Haiti,NULL,NULL,265915,1,0,0
