playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,bats,throws,battingAverage,homeRuns,ERA
4838117,MLB,18,HOU,Astros,CF,Brice,Matthews,2002-03-16,"5' 10""",190.0,0,Nebraska,United States,"Houston, TX",2025,4838117,R,R,NULL,NULL,NULL
5080766,MLB,18,HOU,Astros,RF,Cam,Smith,2003-02-22,"6' 3""",224.0,11,Florida State,United States,"Lake Worth, FL",2025,5080766,R,R,NULL,NULL,NULL
37773,MLB,18,HOU,Astros,CF,Taylor,Trammell,1997-09-13,"6' 1""",220.0,26,NULL,United States,"Powder Springs, GA",2021,37773,L,L,NULL,NULL,NULL
37798,MLB,18,HOU,Astros,LF,LaMonte,Wade Jr.,1994-01-01,"5' 11""",215.0,31,Maryland,United States,"Baltimore, MD",2019,37798,L,L,NULL,NULL,NULL
36018,MLB,18,HOU,Astros,DH,Yordan,Alvarez,1997-06-27,"6' 4""",237.0,44,NULL,Cuba,Las Tunas,2019,36018,L,R,NULL,NULL,NULL
5201985,MLB,7,KC,Royals,RP,Luinder,Avila,2001-08-21,"6' 3""",195.0,58,NULL,Venezuela,Caracas,2025,5201985,R,R,NULL,NULL,NULL
4417208,MLB,7,KC,Royals,SP,Noah,Cameron,1999-07-17,"6' 3""",220.0,65,Central Arkansas,United States,"Saint Joseph, MO",2025,4417208,L,L,NULL,NULL,NULL
5002931,MLB,7,KC,Royals,RP,Steven,Cruz,1999-06-15,"6' 7""",225.0,64,NULL,Dominican Republic,Tenares,2023,5002931,R,R,NULL,NULL,NULL
42214,MLB,7,KC,Royals,RP,Randy,Dobnak,1995-01-17,"6' 1""",230.0,62,NULL,United States,"South Park, PA",2019,42214,R,R,NULL,NULL,NULL
36618,MLB,7,KC,Royals,RP,Lucas,Erceg,1995-05-01,"6' 2""",214.0,60,Menlo,United States,"San Jose, CA",2023,36618,L,R,NULL,NULL,NULL
40976,MLB,7,KC,Royals,RP,Alex,Lange,1995-10-02,"6' 3""",202.0,56,LSU,United States,"Riverside, CA",2021,40976,R,R,NULL,NULL,NULL
34873,MLB,7,KC,Royals,SP,Seth,Lugo,1989-11-17,"6' 4""",225.0,67,Centenary (LA),United States,"Shreveport, LA",2016,34873,R,R,NULL,NULL,NULL
41227,MLB,7,KC,Royals,RP,Daniel,Lynch IV,1996-11-17,"6' 6""",200.0,41,Virginia,United States,"Richmond, VA",2021,41227,L,L,NULL,NULL,NULL
41324,MLB,7,KC,Royals,RP,Eli,Morgan,1996-05-13,"5' 10""",190.0,34,Gonzaga,United States,"Rancho Palos Verdes, CA",2021,41324,R,R,NULL,NULL,NULL
39949,MLB,7,KC,Royals,RP,John,Schreiber,1994-03-05,"6' 2""",224.0,46,Northwestern Ohio,United States,"Wyandotte, MI",2019,39949,R,R,NULL,NULL,NULL
34862,MLB,7,KC,Royals,RP,Matt,Strahm,1991-11-12,"6' 2""",190.0,25,Neosho County CC KS,United States,"West Fargo, ND",2016,34862,R,L,NULL,NULL,NULL
32640,MLB,7,KC,Royals,SP,Michael,Wacha,1991-07-01,"6' 6""",215.0,52,Texas A&M,United States,"Iowa City, IA",2013,32640,R,R,NULL,NULL,NULL
4683369,MLB,7,KC,Royals,RP,Beck,Way,1999-08-06,"6' 4""",200.0,44,NULL,United States,"Harrisburg, PA",2026,4683369,R,R,NULL,NULL,NULL
4917812,MLB,7,KC,Royals,C,Carter,Jensen,2003-07-03,"6' 0""",210.0,22,NULL,United States,"Kansas City, MO",2025,4917812,L,R,NULL,NULL,NULL
33271,MLB,7,KC,Royals,C,Luke,Maile,1991-02-06,"6' 3""",225.0,18,Kentucky,United States,"Edgewood, KY",2015,33271,R,R,NULL,NULL,NULL
31127,MLB,7,KC,Royals,C,Salvador,Perez,1990-05-10,"6' 2""",255.0,13,NULL,Venezuela,Valencia,2011,31127,R,R,NULL,NULL,NULL
4314013,MLB,7,KC,Royals,3B,Nick,Loftin,1998-09-25,"5' 11""",180.0,12,Baylor,United States,"Corpus Christi, TX",2023,4314013,R,R,NULL,NULL,NULL
4109223,MLB,7,KC,Royals,2B,Michael,Massey,1998-03-22,"6' 0""",195.0,19,Illinois,United States,"Palos Park, IL",2022,4109223,L,R,NULL,NULL,NULL
4109109,MLB,7,KC,Royals,1B,Vinnie,Pasquantino,1997-10-10,"6' 3""",245.0,9,Old Dominion,United States,"Richmond, VA",2022,4109109,L,L,NULL,NULL,NULL
40718,MLB,7,KC,Royals,3B,Josh,Rojas,1994-06-30,"6' 1""",200.0,40,Hawai'i,United States,"Litchfield Park, AZ",2019,40718,L,R,NULL,NULL,NULL
4151063,MLB,7,KC,Royals,2B,Tyler,Tolbert,1998-01-27,"5' 10""",185.0,2,NULL,United States,"Birmingham, AL",2025,4151063,R,R,NULL,NULL,NULL
42403,MLB,7,KC,Royals,SS,Bobby,Witt Jr.,2000-06-14,"6' 1""",200.0,7,NULL,United States,"Colleyville, TX",2022,42403,R,R,NULL,NULL,NULL
4926296,MLB,7,KC,Royals,RF,Jac,Caglianone,2003-02-09,"6' 4""",250.0,14,Florida,United States,"Tampa, FL",2025,4926296,L,L,NULL,NULL,NULL
42959,MLB,7,KC,Royals,LF,Isaac,Collins,1997-07-22,"5' 8""",188.0,1,NULL,United States,"Maple Grove, MN",2024,42959,B,R,NULL,NULL,NULL
30830,MLB,7,KC,Royals,RF,Starling,Marte,1988-10-09,"6' 0""",195.0,0,NULL,Dominican Republic,Santo Domingo,2012,30830,R,R,NULL,NULL,NULL
36409,MLB,7,KC,Royals,CF,Lane,Thomas,1995-08-23,"5' 11""",195.0,15,NULL,United States,"Knoxville, TN",2019,36409,R,R,NULL,NULL,NULL
4621489,MLB,3,LAA,Angels,RP,Sam,Bachman,1999-09-30,"6' 1""",235.0,40,Miami (OH),United States,"Indianapolis, IN",2023,4621489,R,R,NULL,NULL,NULL
4326697,MLB,3,LAA,Angels,SP,Reid,Detmers,1999-07-08,"6' 2""",210.0,48,Louisville,United States,"Nokomis, IL",2021,4326697,L,L,NULL,NULL,NULL
5273851,MLB,3,LAA,Angels,RP,Mitch,Farris,2001-02-14,"6' 2""",195.0,70,NULL,United States,"Charlotte, NC",2025,5273851,L,L,NULL,NULL,NULL
5265417,MLB,3,LAA,Angels,RP,Jose,Fermin,2001-11-28,"6' 3""",242.0,65,NULL,Dominican Republic,Payita,2025,5265417,R,R,NULL,NULL,NULL
5007859,MLB,3,LAA,Angels,SP,Ryan,Johnson,2002-08-05,"6' 6""",215.0,32,NULL,United States,"Dallas, TX",2025,5007859,B,R,NULL,NULL,NULL
5207461,MLB,3,LAA,Angels,RP,Samy,Natera Jr.,1999-11-05,"6' 4""",230.0,52,NULL,Mexico,Ciudad Juarez,2026,5207461,L,L,NULL,NULL,NULL
41196,MLB,3,LAA,Angels,SP,Grayson,Rodriguez,1999-11-16,"6' 5""",230.0,21,NULL,United States,"Houston, TX",2023,41196,L,R,NULL,NULL,NULL
4413990,MLB,3,LAA,Angels,RP,Chase,Silseth,2000-05-18,"6' 0""",217.0,63,Arizona,United States,"Farmington, NM",2022,4413990,R,R,NULL,NULL,NULL
40973,MLB,3,LAA,Angels,SP,Jose,Soriano,1998-10-20,"6' 3""",220.0,59,NULL,Dominican Republic,Santo Domingo,2023,40973,R,R,NULL,NULL,NULL
36023,MLB,3,LAA,Angels,RP,Brent,Suter,1989-08-29,"6' 4""",213.0,37,Harvard,United States,"Chicago, IL",2016,36023,L,L,NULL,NULL,NULL
5197476,MLB,3,LAA,Angels,SP,Walbert,Urena,2004-01-25,"6' 0""",210.0,57,NULL,Dominican Republic,Mao,2026,5197476,R,R,NULL,NULL,NULL
32623,MLB,3,LAA,Angels,RP,Kirby,Yates,1987-03-25,"5' 10""",205.0,39,Yavapai College,United States,"Lihue, HI",2014,32623,L,R,NULL,NULL,NULL
4722057,MLB,3,LAA,Angels,RP,Ryan,Zeferjahn,1998-02-28,"6' 5""",209.0,56,NULL,United States,"Topeka, KS",2024,4722057,R,R,NULL,NULL,NULL
33142,MLB,3,LAA,Angels,C,Tyler,Heineman,1991-06-19,"5' 10""",190.0,31,UCLA,United States,"Pacific Palisades, CA",2019,33142,B,R,NULL,NULL,NULL
42047,MLB,3,LAA,Angels,C,Logan,O'Hoppe,2000-02-09,"6' 2""",225.0,14,NULL,United States,"West Islip, NY",2022,42047,R,R,NULL,NULL,NULL
42503,MLB,3,LAA,Angels,2B,Vaughn,Grissom,2001-01-05,"6' 2""",210.0,5,NULL,United States,"Orlando, FL",2022,42503,R,R,NULL,NULL,NULL
4917822,MLB,3,LAA,Angels,3B,Denzer,Guzman,2004-02-08,"6' 1""",190.0,23,NULL,Dominican Republic,San Pedro de Macoris,2025,4917822,R,R,NULL,NULL,NULL
4666100,MLB,3,LAA,Angels,SS,Zach,Neto,2001-01-31,"5' 11""",185.0,9,Campbell,United States,"Miami, FL",2023,4666100,R,R,NULL,NULL,NULL
42479,MLB,3,LAA,Angels,2B,Oswald,Peraza,2000-06-15,"5' 11""",200.0,2,NULL,Venezuela,Barquisimeto,2022,42479,R,R,NULL,NULL,NULL
4739755,MLB,3,LAA,Angels,1B,Nolan,Schanuel,2002-02-14,"6' 2""",220.0,18,Florida Atlantic,United States,"Boca Raton, FL",2023,4739755,L,R,NULL,NULL,NULL
40854,MLB,3,LAA,Angels,RF,Jo,Adell,1999-04-08,"6' 2""",215.0,7,NULL,United States,"Shelby, NC",2020,40854,R,R,NULL,NULL,NULL
40557,MLB,3,LAA,Angels,LF,Josh,Lowe,1998-02-02,"6' 3""",220.0,3,NULL,United States,"Chesapeake, VA",2021,40557,L,R,NULL,NULL,NULL
4424090,MLB,3,LAA,Angels,LF,Wade,Meckler,2000-04-21,"5' 9""",190.0,53,NULL,United States,"Anaheim, CA",2023,4424090,L,R,NULL,NULL,NULL
33954,MLB,3,LAA,Angels,CF,Jose,Siri,1995-07-22,"6' 2""",210.0,28,NULL,Dominican Republic,Sabana Grande de Boya,2021,33954,R,R,NULL,NULL,NULL
30836,MLB,3,LAA,Angels,CF,Mike,Trout,1991-08-07,"6' 1""",235.0,27,NULL,United States,"Vineland, NJ",2011,30836,R,R,NULL,NULL,NULL
32558,MLB,3,LAA,Angels,DH,Jorge,Soler,1992-02-25,"6' 3""",235.0,12,NULL,Cuba,Havana,2014,32558,R,R,NULL,NULL,NULL
5136082,MLB,19,LAD,Dodgers,RP,Jack,Dreyer,1999-02-27,"6' 2""",205.0,86,NULL,United States,"Salt Lake City, UT",2025,5136082,R,L,NULL,NULL,NULL
5194684,MLB,19,LAD,Dodgers,RP,Edgardo,Henriquez,2002-06-24,"6' 4""",200.0,60,NULL,Venezuela,Cumaná,2024,5194684,R,R,NULL,NULL,NULL
4313163,MLB,19,LAD,Dodgers,RP,Will,Klein,1999-11-28,"6' 5""",230.0,61,Eastern Illinois,United States,"Bloomington, IN",2024,4313163,R,R,NULL,NULL,NULL
4417826,MLB,19,LAD,Dodgers,SP,Landon,Knack,1997-07-15,"6' 2""",220.0,96,East Tennessee State,United States,"Johnson City, TN",2024,4417826,L,R,NULL,NULL,NULL
39915,MLB,19,LAD,Dodgers,SP,Eric,Lauer,1995-06-03,"6' 3""",209.0,33,Kent State,United States,"Elyria, OH",2018,39915,R,L,NULL,NULL,NULL
37911,MLB,19,LAD,Dodgers,RP,Evan,Phillips,1994-09-11,"6' 2""",215.0,59,UNC Wilmington,United States,"Salisbury, MD",2018,37911,R,R,NULL,NULL,NULL
5134638,MLB,19,LAD,Dodgers,SP,Roki,Sasaki,2001-11-03,"6' 2""",187.0,11,NULL,Japan,Iwate,2025,5134638,R,R,NULL,NULL,NULL
35135,MLB,19,LAD,Dodgers,RP,Tanner,Scott,1994-07-22,"6' 0""",235.0,66,Howard Coll. TX (J.C.),United States,"Warren, OH",2017,35135,R,L,NULL,NULL,NULL
4417806,MLB,19,LAD,Dodgers,SP,Emmet,Sheehan,1999-11-15,"6' 5""",220.0,80,Boston College,United States,"New York, NY",2023,4417806,R,R,NULL,NULL,NULL
35997,MLB,19,LAD,Dodgers,RP,Brock,Stewart,1991-10-03,"6' 3""",220.0,41,Illinois State,United States,"Normal, IL",2016,35997,L,R,NULL,NULL,NULL
42622,MLB,19,LAD,Dodgers,RP,Alex,Vesia,1996-04-11,"6' 1""",209.0,51,NULL,United States,"Alpine, CA",2020,42622,L,L,NULL,NULL,NULL
4417203,MLB,19,LAD,Dodgers,SP,Justin,Wrobleski,2000-07-14,"6' 1""",194.0,70,Oklahoma State,United States,"Hoffman Estates, IL",2024,4417203,L,L,NULL,NULL,NULL
4872587,MLB,19,LAD,Dodgers,SP,Yoshinobu,Yamamoto,1998-08-17,"5' 10""",176.0,18,NULL,Japan,Okayama,2024,4872587,R,R,NULL,NULL,NULL
4917804,MLB,19,LAD,Dodgers,C,Eliezer,Alfonzo,1999-09-23,"5' 10""",155.0,64,NULL,Venezuela,Barcelona,2026,4917804,B,R,NULL,NULL,NULL
4619839,MLB,19,LAD,Dodgers,C,Dalton,Rushing,2001-02-21,"6' 0""",220.0,68,Louisville,United States,"Memphis, TN",2025,4619839,L,R,NULL,NULL,NULL
33039,MLB,19,LAD,Dodgers,SS,Mookie,Betts,1992-10-07,"5' 9""",180.0,50,NULL,United States,"Nashville, TN",2014,33039,R,R,NULL,NULL,NULL
4727589,MLB,19,LAD,Dodgers,2B,Alex,Freeland,2001-08-24,"5' 11""",200.0,76,NULL,United States,"Louisville, KY",2025,4727589,B,R,NULL,NULL,NULL
30193,MLB,19,LAD,Dodgers,1B,Freddie,Freeman,1989-09-12,"6' 4""",220.0,5,NULL,United States,"Villa Park, CA",2010,30193,L,R,NULL,NULL,NULL
33303,MLB,19,LAD,Dodgers,3B,Max,Muncy,1990-08-25,"5' 10""",215.0,13,Baylor,United States,"Midland, TX",2015,33303,L,R,NULL,NULL,NULL
30791,MLB,19,LAD,Dodgers,SS,Miguel,Rojas,1989-02-24,"5' 10""",188.0,72,NULL,Venezuela,Los Teques,2014,30791,R,R,NULL,NULL,NULL
38994,MLB,19,LAD,Dodgers,LF,Alex,Call,1994-09-27,"5' 11""",189.0,12,Ball State,United States,"Burnsville, MN",2022,38994,R,R,NULL,NULL,NULL
39907,MLB,19,LAD,Dodgers,LF,Tommy,Edman,1995-05-09,"5' 10""",193.0,25,Stanford,United States,"Pontiac, MI",2019,39907,B,R,NULL,NULL,NULL
33377,MLB,19,LAD,Dodgers,LF,Teoscar,Hernandez,1992-10-15,"6' 0""",215.0,37,NULL,Dominican Republic,Cotui,2016,33377,R,R,NULL,NULL,NULL
42468,MLB,19,LAD,Dodgers,CF,Andy,Pages,2000-12-08,"6' 1""",212.0,44,NULL,Cuba,Havana,2024,42468,R,R,NULL,NULL,NULL
34967,MLB,19,LAD,Dodgers,RF,Kyle,Tucker,1997-01-17,"6' 3""",212.0,23,NULL,United States,"Tampa, FL",2018,34967,L,R,NULL,NULL,NULL
39832,MLB,19,LAD,Dodgers,DH,Shohei,Ohtani,1994-07-05,"6' 4""",210.0,17,NULL,Japan,Oshu,2018,39832,L,R,NULL,NULL,NULL
35241,MLB,28,MIA,Marlins,SP,Sandy,Alcantara,1995-09-07,"6' 5""",200.0,22,NULL,Dominican Republic,Azua Province,2017,35241,R,R,NULL,NULL,NULL
42592,MLB,28,MIA,Marlins,RP,Lake,Bachar,1995-06-03,"6' 2""",219.0,84,NULL,United States,"Winfield, IL",2024,42592,R,R,NULL,NULL,NULL
42180,MLB,28,MIA,Marlins,RP,Pete,Fairbanks,1993-12-16,"6' 6""",235.0,29,Missouri,United States,"Milwaukee, WI",2019,42180,R,R,NULL,NULL,NULL
3978173,MLB,28,MIA,Marlins,RP,Calvin,Faucher,1995-09-22,"6' 1""",190.0,53,UC Irvine,United States,"Chula Vista, CA",2022,3978173,R,R,NULL,NULL,NULL
4917850,MLB,28,MIA,Marlins,RP,Dax,Fulton,2001-10-16,"6' 7""",245.0,90,NULL,United States,"Weatherford, OK",2026,4917850,L,L,NULL,NULL,NULL
5273591,MLB,28,MIA,Marlins,RP,Cade,Gibson,1998-02-18,"6' 2""",195.0,58,NULL,United States,"Ruston, LA",2025,5273591,L,L,NULL,NULL,NULL
5131986,MLB,28,MIA,Marlins,SP,Ryan,Gusto,1999-03-11,"6' 4""",232.0,65,NULL,United States,"Santa Rosa, CA",2024,5131986,R,R,NULL,NULL,NULL
4881980,MLB,28,MIA,Marlins,SP,Janson,Junk,1996-01-15,"6' 2""",197.0,26,NULL,United States,"Federal Way, WA",2021,4881980,R,R,NULL,NULL,NULL
4345164,MLB,28,MIA,Marlins,SP,Max,Meyer,1999-03-12,"6' 0""",196.0,23,Minnesota,United States,"Woodbury, MN",2022,4345164,L,R,NULL,NULL,NULL
4917854,MLB,28,MIA,Marlins,SP,Eury,Perez,2003-04-15,"6' 8""",220.0,39,NULL,Dominican Republic,Santiago,2023,4917854,R,R,NULL,NULL,NULL
41824,MLB,28,MIA,Marlins,RP,Michael,Petersen,1994-05-16,"6' 7""",195.0,49,NULL,England,Middlesex,2024,41824,R,R,NULL,NULL,NULL
41247,MLB,28,MIA,Marlins,RP,Tyler,Phillips,1997-10-27,"6' 5""",225.0,30,NULL,United States,"Lumberton, NJ",2024,41247,R,R,NULL,NULL,NULL
42596,MLB,28,MIA,Marlins,RP,Tyler,Zuber,1995-06-16,"5' 11""",195.0,55,NULL,United States,"White Hall, AR",2020,42596,R,R,NULL,NULL,NULL
4725251,MLB,28,MIA,Marlins,C,Liam,Hicks,1999-06-02,"5' 9""",185.0,34,NULL,Canada,"Toronto, ON",2025,4725251,L,R,NULL,NULL,NULL
4872695,MLB,28,MIA,Marlins,C,Joe,Mack,2002-12-27,"6' 0""",210.0,80,NULL,United States,"Williamsville, NY",2026,4872695,L,R,NULL,NULL,NULL
37802,MLB,28,MIA,Marlins,C,Brian,Navarreto,1994-12-29,"6' 1""",233.0,64,NULL,Puerto Rico,Bayamon,2020,37802,R,R,NULL,NULL,NULL
41326,MLB,28,MIA,Marlins,2B,Xavier,Edwards,1999-08-09,"5' 9""",175.0,9,NULL,United States,"Mineola, NY",2023,41326,B,R,NULL,NULL,NULL
41397,MLB,28,MIA,Marlins,3B,Leo,Jimenez,2001-05-17,"5' 10""",215.0,19,NULL,Panama,Chitre,2024,41397,R,R,NULL,NULL,NULL
41917,MLB,28,MIA,Marlins,SS,Otto,Lopez,1998-10-01,"5' 10""",185.0,6,NULL,Dominican Republic,Santo Domingo,2021,41917,R,R,NULL,NULL,NULL
5073992,MLB,28,MIA,Marlins,3B,Javier,Sanoja,2002-09-03,"5' 7""",150.0,8,NULL,Venezuela,Maracay,2024,5073992,R,R,NULL,NULL,NULL
41295,MLB,28,MIA,Marlins,LF,Griffin,Conine,1997-07-11,"6' 1""",210.0,18,Duke,United States,"Plantation, FL",2024,41295,L,R,NULL,NULL,NULL
42455,MLB,28,MIA,Marlins,LF,Heriberto,Hernandez,1999-12-16,"5' 11""",195.0,13,NULL,Dominican Republic,Bonao,2025,42455,R,R,NULL,NULL,NULL
42545,MLB,28,MIA,Marlins,RF,Rece,Hinds,2000-09-05,"6' 3""",215.0,40,NULL,United States,"Niceville, FL",2024,42545,R,R,NULL,NULL,NULL
4866735,MLB,28,MIA,Marlins,CF,Jakob,Marsee,2001-06-28,"6' 0""",180.0,87,Central Michigan,United States,"Dearborn, MI",2025,4866735,L,L,NULL,NULL,NULL
39680,MLB,28,MIA,Marlins,RF,Esteury,Ruiz,1999-02-15,"5' 11""",169.0,3,NULL,Dominican Republic,Azua Province,2022,39680,R,R,NULL,NULL,NULL
42796,MLB,28,MIA,Marlins,LF,Kyle,Stowers,1998-01-02,"6' 2""",215.0,28,Stanford,United States,"El Cajon, CA",2022,42796,L,L,NULL,NULL,NULL
42161,MLB,8,MIL,Brewers,RP,Grant,Anderson,1997-06-21,"6' 0""",213.0,56,McNeese,United States,"Port Arthur, TX",2023,42161,R,R,NULL,NULL,NULL
41325,MLB,8,MIL,Brewers,RP,Aaron,Ashby,1998-05-24,"6' 0""",194.0,26,Crowder,United States,"Kansas City, MO",2021,41325,R,L,NULL,NULL,NULL
4315203,MLB,8,MIL,Brewers,RP,Shane,Drohan,1999-01-07,"6' 2""",202.0,55,Florida State,United States,"Fort Lauderdale, FL",2026,4315203,L,L,NULL,NULL,NULL
4918251,MLB,8,MIL,Brewers,SP,Robert,Gasser,1999-05-31,"6' 0""",197.0,54,Houston,United States,"El Dorado Hills, CA",2024,4918251,L,L,NULL,NULL,NULL
4917878,MLB,8,MIL,Brewers,SP,Logan,Henderson,2002-03-02,"6' 0""",209.0,43,McLennan Community,United States,"Houston, TX",2025,4917878,R,R,NULL,NULL,NULL
4995802,MLB,8,MIL,Brewers,RP,Jared,Koenig,1994-01-24,"6' 5""",244.0,47,NULL,United States,"Aptos, CA",2022,4995802,R,L,NULL,NULL,NULL
40080,MLB,8,MIL,Brewers,RP,Trevor,Megill,1993-12-05,"6' 8""",253.0,29,Loyola Marymount,United States,"Long Beach, CA",2021,40080,L,R,NULL,NULL,NULL
5080761,MLB,8,MIL,Brewers,SP,Jacob,Misiorowski,2002-04-03,"6' 7""",201.0,32,NULL,United States,"Blue Springs, MO",2025,5080761,R,R,NULL,NULL,NULL
5131708,MLB,8,MIL,Brewers,RP,Chad,Patrick,1998-08-14,"6' 1""",217.0,39,NULL,United States,"Crown Point, IN",2025,5131708,R,R,NULL,NULL,NULL
4621041,MLB,8,MIL,Brewers,SP,Brandon,Sproat,2000-09-17,"6' 3""",205.0,23,Florida,United States,"Pensacola, FL",2025,4621041,R,R,NULL,NULL,NULL
4917865,MLB,8,MIL,Brewers,RP,Abner,Uribe,2000-06-20,"6' 3""",205.0,45,NULL,Dominican Republic,Santo Domingo,2023,4917865,R,R,NULL,NULL,NULL
40922,MLB,8,MIL,Brewers,RP,Bryse,Wilson,1997-12-20,"6' 2""",255.0,41,NULL,United States,"Hillsborough, NC",2018,40922,R,R,NULL,NULL,NULL
4417465,MLB,8,MIL,Brewers,RP,Craig,Yoho,1999-10-23,"6' 2""",237.0,48,Indiana,United States,"Fishers, IN",2025,4417465,R,R,NULL,NULL,NULL
39895,MLB,8,MIL,Brewers,C,William,Contreras,1997-12-24,"5' 10""",217.0,24,NULL,Venezuela,Puerto Cabello,2020,39895,R,R,NULL,NULL,NULL
31095,MLB,8,MIL,Brewers,C,Gary,Sanchez,1992-12-02,"6' 2""",251.0,99,NULL,Dominican Republic,Santo Domingo,2015,31095,R,R,NULL,NULL,NULL
35013,MLB,8,MIL,Brewers,1B,Jake,Bauers,1995-10-06,"6' 0""",216.0,9,NULL,United States,"Newport Beach, CA",2018,35013,L,L,NULL,NULL,NULL
42958,MLB,8,MIL,Brewers,SS,Joey,Ortiz,1998-07-14,"5' 10""",192.0,3,New Mexico State,United States,"Garden Grove, CA",2023,42958,R,R,NULL,NULL,NULL
5149101,MLB,8,MIL,Brewers,SS,Cooper,Pratt,2004-08-18,"6' 4""",210.0,12,NULL,United States,"Hialeah, FL",2026,5149101,R,R,NULL,NULL,NULL
42408,MLB,8,MIL,Brewers,SS,Braden,Shewmake,1997-11-19,"6' 3""",200.0,13,NULL,United States,"Wylie, TX",2023,42408,L,R,NULL,NULL,NULL
41179,MLB,8,MIL,Brewers,2B,Brice,Turang,1999-11-21,"6' 0""",190.0,2,NULL,United States,"Corona, CA",2023,41179,L,R,NULL,NULL,NULL
42394,MLB,8,MIL,Brewers,1B,Andrew,Vaughn,1998-04-03,"5' 10""",215.0,28,NULL,United States,"Santa Rosa, CA",2021,42394,R,R,NULL,NULL,NULL
4917869,MLB,8,MIL,Brewers,LF,Jackson,Chourio,2004-03-11,"6' 1""",199.0,11,NULL,Venezuela,Maracaibo,2024,4917869,R,R,NULL,NULL,NULL
4417795,MLB,8,MIL,Brewers,RF,Sal,Frelick,2000-04-19,"5' 9""",191.0,10,Boston College,United States,"Boston, MA",2023,4417795,L,R,NULL,NULL,NULL
5138536,MLB,8,MIL,Brewers,CF,Luis,Lara,2004-11-17,"5' 7""",169.0,18,NULL,Venezuela,San Felipe,2026,5138536,B,R,NULL,NULL,NULL
4313442,MLB,8,MIL,Brewers,CF,Garrett,Mitchell,1998-09-04,"6' 2""",229.0,5,UCLA,United States,"Orange, CA",2022,4313442,L,R,NULL,NULL,NULL
31283,MLB,8,MIL,Brewers,DH,Christian,Yelich,1991-12-05,"6' 4""",220.0,22,NULL,United States,"Thousand Oaks, CA",2013,31283,L,R,NULL,NULL,NULL
4424951,MLB,9,MIN,Twins,RP,Travis,Adams,2000-01-19,"6' 1""",197.0,45,NULL,United States,"Palm Springs, CA",2025,4424951,R,R,NULL,NULL,NULL
42480,MLB,9,MIN,Twins,SP,Taj,Bradley,2001-03-20,"6' 2""",220.0,26,NULL,United States,"Los Angeles, CA",2023,42480,R,R,NULL,NULL,NULL
4348166,MLB,9,MIN,Twins,RP,Kody,Funderburk,1996-11-27,"6' 4""",230.0,57,Dallas Baptist,United States,"Mesa, AZ",2023,4348166,L,L,NULL,NULL,NULL
5134609,MLB,9,MIN,Twins,RP,Woo-Suk,Go,1998-08-06,"5' 11""",198.0,1,NULL,South Korea,Incheon,2026,5134609,R,R,NULL,NULL,NULL
42898,MLB,9,MIN,Twins,RP,Yoendrys,Gomez,1999-10-15,"6' 3""",212.0,94,NULL,Venezuela,Nirgua,2023,42898,R,R,NULL,NULL,NULL
4791597,MLB,9,MIN,Twins,SP,Zebby,Matthews,2000-05-22,"6' 5""",225.0,52,Western Carolina,United States,"Cullowhee, NC",2024,4791597,R,R,NULL,NULL,NULL
5007765,MLB,9,MIN,Twins,RP,Andrew,Morris,2001-09-01,"6' 0""",195.0,78,NULL,United States,"New York, NY",2026,5007765,R,R,NULL,NULL,NULL
36385,MLB,9,MIN,Twins,RP,Tommy,Nance,1991-03-19,"6' 6""",235.0,35,Cypress Coll. CA (J.C.),United States,"Long Beach, CA",2021,36385,R,R,NULL,NULL,NULL
3107919,MLB,9,MIN,Twins,SP,Bailey,Ober,1995-07-12,"6' 9""",260.0,17,Charleston,United States,"Huntersville, NC",2021,3107919,R,R,NULL,NULL,NULL
5337593,MLB,9,MIN,Twins,SP,Mike,Paredes,2000-07-27,"5' 11""",185.0,53,NULL,United States,"San Diego, CA",2026,5337593,R,R,NULL,NULL,NULL
33671,MLB,9,MIN,Twins,RP,Taylor,Rogers,1990-12-17,"6' 3""",190.0,55,Kentucky,United States,"Denver, CO",2016,33671,L,L,NULL,NULL,NULL
5296012,MLB,9,MIN,Twins,RP,Kendry,Rojas,2002-11-26,"6' 2""",190.0,60,NULL,Cuba,Ciego de Avila,2026,5296012,L,L,NULL,NULL,NULL
42450,MLB,9,MIN,Twins,SP,Joe,Ryan,1996-06-05,"6' 2""",205.0,41,Cal State Northridge,United States,"San Francisco, CA",2021,42450,R,R,NULL,NULL,NULL
33229,MLB,9,MIN,Twins,C,Victor,Caratini,1993-08-17,"6' 0""",225.0,37,Miami-Dade CC FL,Puerto Rico,Ponce,2017,33229,B,R,NULL,NULL,NULL
33707,MLB,9,MIN,Twins,C,Alex,Jackson,1995-12-25,"6' 1""",238.0,70,NULL,United States,"San Diego, CA",2019,33707,R,R,NULL,NULL,NULL
41587,MLB,9,MIN,Twins,C,Ryan,Jeffers,1997-06-03,"6' 2""",235.0,27,UNC Wilmington,United States,"Raleigh, NC",2020,41587,R,R,NULL,NULL,NULL
41311,MLB,9,MIN,Twins,1B,Kody,Clemens,1996-05-15,"6' 0""",200.0,2,Texas,United States,"Houston, TX",2022,41311,L,R,NULL,NULL,NULL
39918,MLB,9,MIN,Twins,SS,Tristan,Gray,1996-03-22,"6' 1""",215.0,4,Rice,United States,"Houston, TX",2023,39918,L,R,NULL,NULL,NULL
