playerID,sportCode,teamCode,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,handed,goals,penaltyMinutes,points,savePct
8479406,NHL,MIN,G,Filip,Gustavsson,1998-06-07,"6' 2""",184,32,NULL,SWE,Skelleftea,2016,8479406,L,0,0,0,0.91
8483918,NHL,MIN,G,Riley,Mercer,2004-03-31,"6' 1""",200,50,NULL,CAN,"Bay Roberts, Newfoundland and Labrador",NULL,8483918,L,0,0,0,NULL
8475717,NHL,MIN,G,Calvin,Pickard,1992-04-15,"6' 1""",206,31,NULL,CAN,"Moncton, New Brunswick",2010,8475717,L,0,0,0,0.90
8482661,NHL,MIN,G,Jesper,Wallstedt,2002-11-14,"6' 3""",214,30,NULL,SWE,Vasteras,2021,8482661,L,0,0,0,0.91
8485037,NHL,MIN,G,Chase,Wutzke,2006-07-26,"6' 2""",158,95,NULL,CAN,"Debden, Saskatchewan",2024,8485037,L,0,0,0,NULL
8476981,NHL,MTL,R,Josh,Anderson,1994-05-07,"6' 3""",226,17,NULL,CAN,"Burlington, Ontario",2012,8476981,R,14,90,23,NULL
8483424,NHL,MTL,C,Owen,Beck,2004-02-03,"6' 0""",199,62,NULL,CAN,"Port Hope, Ontario",2022,8483424,R,1,6,1,NULL
8482737,NHL,MTL,R,Zachary,Bolduc,2003-02-24,"6' 0""",187,76,NULL,CAN,"Trois-Rivières, Quebec",2021,8482737,L,12,28,30,NULL
8481540,NHL,MTL,R,Cole,Caufield,2001-01-02,"5' 8""",175,13,NULL,USA,"Mosinee, Wisconsin",2019,8481540,R,51,14,88,NULL
8481523,NHL,MTL,C,Kirby,Dach,2001-01-21,"6' 4""",221,77,NULL,CAN,"Fort Saskatchewan, Alberta",2019,8481523,R,8,31,15,NULL
8476479,NHL,MTL,C,Phillip,Danault,1993-02-24,"6' 1""",200,24,NULL,CAN,"Victoriaville, Quebec",2011,8476479,L,6,26,17,NULL
8484984,NHL,MTL,R,Ivan,Demidov,2005-12-10,"6' 1""",192,93,NULL,RUS,Sergiyev Posad,2024,8484984,L,19,34,62,NULL
8478133,NHL,MTL,C,Jake,Evans,1996-06-02,"6' 0""",190,71,NULL,CAN,"Toronto, Ontario",2014,8478133,R,12,28,24,NULL
8482775,NHL,MTL,C,Oliver,Kapanen,2003-07-29,"6' 2""",194,91,NULL,SWE,Timra,2021,8482775,R,22,22,37,NULL
8481618,NHL,MTL,C,Alex,Newhook,2001-01-28,"5' 11""",200,15,NULL,CAN,"St. John's, Newfoundland and Labrador",2019,8481618,L,13,10,25,NULL
8483515,NHL,MTL,L,Juraj,Slafkovský,2004-03-30,"6' 3""",225,20,NULL,SVK,Kosice,2022,8483515,L,30,52,73,NULL
8480018,NHL,MTL,C,Nick,Suzuki,1999-08-10,"5' 11""",207,14,NULL,CAN,"London, Ontario",2017,8480018,R,29,28,101,NULL
8480074,NHL,MTL,L,Alexandre,Texier,1999-09-13,"6' 1""",196,85,NULL,FRA,Saint-Martin-d'Hères,2017,8480074,L,8,26,21,NULL
8484403,NHL,MTL,L,Florian,Xhekaj,2004-06-27,"6' 3""",195,63,NULL,CAN,"Hamilton, Ontario",2023,8484403,L,0,7,1,NULL
8478851,NHL,MTL,D,Alexandre,Carrier,1996-10-08,"5' 11""",174,45,NULL,CAN,"Quebec City, Quebec",2015,8478851,R,7,34,22,NULL
8480865,NHL,MTL,D,Noah,Dobson,2000-01-07,"6' 4""",200,53,NULL,CAN,"Summerside, Prince Edward Island",2018,8480865,R,12,34,47,NULL
8483686,NHL,MTL,D,Adam,Engstrom,2003-11-17,"6' 2""",193,42,NULL,SWE,Jarna,2022,8483686,L,0,8,1,NULL
8482087,NHL,MTL,D,Kaiden,Guhle,2002-01-18,"6' 3""",202,21,NULL,CAN,"Edmonton, Alberta",2020,8482087,L,2,41,11,NULL
8483457,NHL,MTL,D,Lane,Hutson,2004-02-14,"5' 9""",162,48,NULL,USA,"Holland, Michigan",2022,8483457,L,12,34,78,NULL
8476875,NHL,MTL,D,Mike,Matheson,1994-02-27,"6' 2""",196,8,NULL,CAN,"Pointe-Claire, Quebec",2012,8476875,L,7,34,37,NULL
8484220,NHL,MTL,D,David,Reinbacher,2004-10-25,"6' 3""",207,64,NULL,AUT,Hohenems,2023,8484220,R,0,0,1,NULL
8481593,NHL,MTL,D,Jayden,Struble,2001-09-08,"6' 0""",207,47,NULL,USA,"Cumberland, Rhode Island",2019,8481593,L,2,58,12,NULL
8483763,NHL,MTL,D,Maksymilian,Szuber,2002-08-25,"6' 3""",215,55,NULL,POL,Opole,2022,8483763,L,0,2,0,NULL
8482964,NHL,MTL,D,Arber,Xhekaj,2001-01-30,"6' 4""",240,72,NULL,CAN,"Hamilton, Ontario",NULL,8482964,L,1,116,4,NULL
8482487,NHL,MTL,G,Jakub,Dobes,2001-05-27,"6' 4""",215,75,NULL,CZE,Ostrava,2020,8482487,L,0,0,0,0.90
8484170,NHL,MTL,G,Jacob,Fowler,2004-11-24,"6' 1""",223,32,NULL,USA,"Melbourne, Florida",2023,8484170,L,0,0,0,0.91
8478470,NHL,MTL,G,Samuel,Montembeault,1996-10-30,"6' 3""",218,35,NULL,CAN,"Becancour, Quebec",2015,8478470,L,0,0,0,0.90
8482145,NHL,NSH,C,Mavrik,Bourque,2002-01-08,"5' 11""",187,22,NULL,CAN,"Plessisville, Quebec",2020,8482145,R,20,22,41,NULL
8479525,NHL,NSH,C,Ross,Colton,1996-09-11,"6' 0""",194,20,NULL,USA,"Robbinsville, New Jersey",2016,8479525,L,9,13,24,NULL
8480835,NHL,NSH,C,Jack,Drury,2000-02-03,"5' 11""",186,18,NULL,USA,"New York, New York",2018,8480835,L,10,31,27,NULL
8481726,NHL,NSH,C,Adam,Edstrom,2000-10-12,"6' 7""",232,84,NULL,SWE,Karlstad,2019,8481726,L,3,2,5,NULL
8482146,NHL,NSH,R,Luke,Evangelista,2002-02-21,"6' 0""",183,77,NULL,CAN,"Toronto, Ontario",2020,8482146,R,12,28,56,NULL
8484494,NHL,NSH,R,Aiden,Fink,2004-11-24,"5' 10""",165,18,NULL,CAN,"Calgary, Alberta",2023,8484494,R,NULL,NULL,NULL,NULL
8476887,NHL,NSH,L,Filip,Forsberg,1994-08-13,"6' 1""",205,9,NULL,SWE,Ostervala,2012,8476887,R,40,34,75,NULL
8481535,NHL,NSH,L,Nils,Hoglander,2000-12-20,"5' 9""",185,21,NULL,SWE,Bockträsk,2019,8481535,L,2,8,5,NULL
8477021,NHL,NSH,C,Alexander,Kerfoot,1994-08-11,"5' 11""",185,15,NULL,CAN,"Vancouver, British Columbia",2012,8477021,L,7,23,13,NULL
8476539,NHL,NSH,C,Jonathan,Marchessault,1990-12-27,"5' 9""",185,81,NULL,CAN,"Cap-Rouge, Quebec",NULL,8476539,R,12,30,31,NULL
8475158,NHL,NSH,C,Ryan,O'Reilly,1991-02-07,"6' 1""",207,90,NULL,CAN,"Clinton, Ontario",2009,8475158,L,25,22,74,NULL
8474564,NHL,NSH,C,Steven,Stamkos,1990-02-07,"6' 1""",193,91,NULL,CAN,"Markham, Ontario",2008,8474564,R,42,58,66,NULL
8482103,NHL,NSH,C,Ozzy,Wiesblatt,2002-03-09,"5' 10""",183,89,NULL,CAN,"Calgary, Alberta",2020,8482103,R,1,38,5,NULL
8484241,NHL,NSH,R,Matthew,Wood,2005-02-06,"6' 4""",202,71,NULL,CAN,"Nanaimo, British Columbia",2023,8484241,R,17,14,30,NULL
8482111,NHL,NSH,D,Justin,Barron,2001-11-15,"6' 2""",198,20,NULL,CAN,"Halifax, Nova Scotia",2020,8482111,R,0,17,9,NULL
8479980,NHL,NSH,D,Nicolas,Hague,1998-12-05,"6' 6""",245,41,NULL,CAN,"Kitchener, Ontario",2017,8479980,L,3,47,15,NULL
8474600,NHL,NSH,D,Roman,Josi,1990-06-01,"6' 1""",201,59,NULL,CHE,Bern,2008,8474600,L,13,30,55,NULL
8480950,NHL,NSH,D,Ilya,Lyubushkin,1994-04-06,"6' 2""",206,46,NULL,RUS,Moscow,NULL,8480950,R,1,40,9,NULL
8480246,NHL,NSH,D,Nick,Perbix,1998-06-15,"6' 4""",206,48,NULL,USA,"Elk River, Minnesota",2017,8480246,R,3,20,13,NULL
8476869,NHL,NSH,D,Brady,Skjei,1994-03-26,"6' 3""",210,76,NULL,USA,"Lakeville, Minnesota",2012,8476869,L,3,40,26,NULL
8482482,NHL,NSH,D,Adam,Wilsby,2000-08-07,"6' 1""",188,83,NULL,SWE,Stockholm,2020,8482482,L,1,29,16,NULL
8481020,NHL,NSH,G,Justus,Annunen,2000-03-11,"6' 4""",210,29,NULL,FIN,Kempele,2018,8481020,L,0,0,0,0.90
8477424,NHL,NSH,G,Juuse,Saros,1995-04-19,"5' 11""",180,74,NULL,FIN,Forssa,2013,8477424,L,0,0,0,0.91
8475760,NHL,NJD,C,Nick,Bjugstad,1992-07-17,"6' 6""",210,72,NULL,USA,"Minneapolis, Minnesota",2010,8475760,R,6,33,9,NULL
8480003,NHL,NJD,C,Jesper,Boqvist,1998-10-30,"6' 1""",191,70,NULL,SWE,Falun,2017,8480003,L,4,16,13,NULL
8479407,NHL,NJD,L,Jesper,Bratt,1998-07-30,"5' 10""",175,63,NULL,SWE,Stockholm,2016,8479407,L,22,12,71,NULL
8477015,NHL,NJD,R,Connor,Brown,1994-01-14,"6' 0""",184,16,NULL,CAN,"Toronto, Ontario",2012,8477015,R,18,22,43,NULL
8479996,NHL,NJD,C,Cody,Glass,1999-04-01,"6' 3""",201,12,NULL,CAN,"Winnipeg, Manitoba",2017,8479996,R,19,39,26,NULL
8481721,NHL,NJD,R,Arseny,Gritsyuk,2001-03-15,"6' 0""",195,81,NULL,RUS,Krasnoyarsk,2019,8481721,L,13,26,31,NULL
8480002,NHL,NJD,C,Nico,Hischier,1999-01-04,"6' 1""",200,13,NULL,CHE,Naters,2017,8480002,L,28,29,66,NULL
8481559,NHL,NJD,C,Jack,Hughes,2001-05-14,"5' 11""",175,86,NULL,USA,"Orlando, Florida",2019,8481559,L,27,10,77,NULL
8478414,NHL,NJD,R,Timo,Meier,1996-10-08,"6' 1""",220,28,NULL,CHE,Herisau,2015,8478414,L,24,22,44,NULL
8482110,NHL,NJD,C,Dawson,Mercer,2001-10-27,"6' 0""",180,91,NULL,CAN,"Carbonear, Newfoundland and Labrador",2020,8482110,R,20,33,42,NULL
8476474,NHL,NJD,R,Stefan,Noesen,1993-02-12,"6' 1""",205,11,NULL,USA,"Plano, Texas",2011,8476474,R,3,33,7,NULL
8478542,NHL,NJD,C,Evan,Rodrigues,1993-07-28,"5' 11""",182,17,NULL,CAN,"Toronto, Ontario",NULL,8478542,R,11,38,31,NULL
8480990,NHL,NJD,D,Declan,Chisholm,2000-01-12,"6' 1""",205,47,NULL,CAN,"Bowmanville, Ontario",2018,8480990,L,1,4,7,NULL
8475455,NHL,NJD,D,Brenden,Dillon,1990-11-13,"6' 4""",225,5,NULL,CAN,"New Westminster, British Columbia",NULL,8475455,L,3,89,15,NULL
8476462,NHL,NJD,D,Dougie,Hamilton,1993-06-17,"6' 6""",230,7,NULL,CAN,"Toronto, Ontario",2011,8476462,R,12,50,39,NULL
8482684,NHL,NJD,D,Luke,Hughes,2003-09-09,"6' 2""",198,43,NULL,USA,"Manchester, New Hampshire",2021,8482684,L,6,32,35,NULL
8480192,NHL,NJD,D,Johnathan,Kovacevic,1997-07-12,"6' 5""",223,8,NULL,CAN,"Hamilton, Ontario",2017,8480192,R,0,38,8,NULL
8477488,NHL,NJD,D,Brett,Pesce,1994-11-15,"6' 3""",206,22,NULL,USA,"Tarrytown, New York",2013,8477488,R,1,6,7,NULL
8478399,NHL,NJD,D,Jonas,Siegenthaler,1997-05-06,"6' 2""",218,71,NULL,CHE,Zurich,2015,8478399,L,0,48,16,NULL
8474596,NHL,NJD,G,Jake,Allen,1990-08-07,"6' 2""",197,34,NULL,CAN,"Fredericton, New Brunswick",2008,8474596,L,0,0,0,0.91
8479496,NHL,NJD,G,David,Rittich,1992-08-19,"6' 3""",200,33,NULL,CZE,Jihlava,NULL,8479496,L,0,0,0,0.90
8478445,NHL,NYI,C,Mathew,Barzal,1997-05-26,"6' 1""",186,13,NULL,CAN,"Coquitlam, British Columbia",2015,8478445,R,19,61,72,NULL
8475231,NHL,NYI,C,Casey,Cizikas,1991-02-27,"5' 11""",191,53,NULL,CAN,"Toronto, Ontario",2009,8475231,L,10,20,18,NULL
8477407,NHL,NYI,L,Anthony,Duclair,1995-08-26,"6' 0""",198,11,NULL,CAN,"Pointe-Claire, Quebec",2013,8477407,L,12,12,27,NULL
8482476,NHL,NYI,L,Emil,Heineman,2001-11-16,"6' 2""",204,51,NULL,SWE,Leksand,2020,8482476,L,22,18,31,NULL
8481601,NHL,NYI,R,Simon,Holmstrom,2001-05-24,"6' 1""",208,92,NULL,SWE,Tranas,2019,8481601,L,19,16,41,NULL
8477500,NHL,NYI,C,Bo,Horvat,1995-04-05,"6' 1""",225,14,NULL,CAN,"London, Ontario",2013,8477500,L,31,40,57,NULL
8481711,NHL,NYI,L,Matias,Maccelli,2000-10-14,"5' 11""",187,63,NULL,FIN,Turku,2019,8481711,L,14,16,39,NULL
8481237,NHL,NYI,C,Kyle,MacLean,1999-04-29,"6' 1""",190,32,NULL,USA,"Verona, New Jersey",NULL,8481237,L,2,40,7,NULL
8476419,NHL,NYI,C,Jean-Gabriel,Pageau,1992-11-11,"5' 11""",180,44,NULL,CAN,"Ottawa, Ontario",2011,8476419,R,17,4,35,NULL
8476292,NHL,NYI,L,Ondrej,Palat,1991-03-28,"6' 0""",194,81,NULL,CZE,Frydek-Mistek,2011,8476292,L,5,14,15,NULL
8475151,NHL,NYI,C,Kyle,Palmieri,1991-02-01,"6' 0""",192,21,NULL,USA,"Smithtown, New York",2009,8475151,R,6,8,18,NULL
8475170,NHL,NYI,C,Brayden,Schenn,1991-08-22,"6' 1""",200,10,NULL,CAN,"Saskatoon, Saskatchewan",2009,8475170,L,18,68,39,NULL
8477950,NHL,NYI,D,Tony,DeAngelo,1995-10-24,"6' 0""",190,77,NULL,USA,"Sewell, New Jersey",2014,8477950,R,5,43,35,NULL
8482516,NHL,NYI,D,Matthew,Kessel,2000-06-23,"6' 3""",212,51,NULL,USA,"Bloomfield Hills, Michigan",2020,8482516,R,2,10,3,NULL
8476429,NHL,NYI,D,Scott,Mayfield,1992-10-14,"6' 4""",215,24,NULL,USA,"St. Louis, Missouri",2011,8476429,R,2,83,15,NULL
8476917,NHL,NYI,D,Adam,Pelech,1994-08-16,"6' 3""",212,3,NULL,CAN,"Toronto, Ontario",2012,8476917,L,4,50,16,NULL
8477506,NHL,NYI,D,Ryan,Pulock,1994-10-06,"6' 1""",219,6,NULL,CAN,"Dauphin, Manitoba",2013,8477506,R,3,16,27,NULL
8481014,NHL,NYI,D,Alexander,Romanov,2000-01-06,"6' 1""",220,28,NULL,RUS,Moscow,2018,8481014,L,0,6,1,NULL
8485366,NHL,NYI,D,Matthew,Schaefer,2007-09-05,"6' 2""",186,48,NULL,CAN,"Hamilton, Ontario",2025,8485366,L,23,38,59,NULL
8478009,NHL,NYI,G,Ilya,Sorokin,1995-08-04,"6' 3""",189,30,NULL,RUS,Mezhdurechensk,2014,8478009,L,0,0,0,0.91
8477970,NHL,NYI,G,Vitek,Vanecek,1996-01-09,"6' 2""",184,41,NULL,CZE,Havlickuv Brod,2014,8477970,L,0,0,0,0.90
8473575,NHL,NYI,G,Semyon,Varlamov,1988-04-27,"6' 2""",201,40,NULL,RUS,Samara,2006,8473575,L,0,0,0,0.92
8477416,NHL,NYR,R,Oliver,Bjorkstrand,1995-04-10,"6' 0""",175,22,NULL,DNK,Herning,2013,8477416,R,12,16,32,NULL
8482877,NHL,NYR,R,Jaroslav,Chmelar,2003-07-20,"6' 4""",226,49,NULL,CZE,Nove Mesto nad Metuji,2021,8482877,R,4,11,6,NULL
8482157,NHL,NYR,L,Will,Cuylle,2002-02-05,"6' 3""",212,50,NULL,CAN,"Toronto, Ontario",2020,8482157,L,20,65,38,NULL
8481604,NHL,NYR,L,Pavel,Dorofeyev,2000-10-26,"6' 1""",194,16,NULL,RUS,Nizhny Tagil,2019,8481604,L,37,24,64,NULL
8481789,NHL,NYR,L,Tye,Kartye,2001-04-30,"5' 11""",202,24,NULL,CAN,"Kingston, Ontario",NULL,8481789,L,8,38,22,NULL
8483690,NHL,NYR,C,Noah,Laba,2003-08-04,"6' 3""",214,42,NULL,USA,"Northville, Michigan",2022,8483690,R,9,31,24,NULL
8482109,NHL,NYR,L,Alexis,Lafrenière,2001-10-11,"6' 2""",191,13,NULL,CAN,"St-Eustache, Quebec",2020,8482109,L,24,20,57,NULL
8476468,NHL,NYR,C,J.T.,Miller,1993-03-14,"6' 0""",211,8,NULL,USA,"East Palestine, Ohio",2011,8476468,L,17,33,53,NULL
8484210,NHL,NYR,R,Gabe,Perreault,2005-05-07,"5' 11""",180,94,NULL,CAN,"Sherbrooke, Quebec",2023,8484210,L,12,10,27,NULL
8479390,NHL,NYR,R,Taylor,Raddysh,1998-02-18,"6' 2""",201,14,NULL,CAN,"Caledon, Ontario",2016,8479390,R,9,12,19,NULL
8482460,NHL,NYR,C,Matt,Rempe,2002-06-29,"6' 9""",261,73,NULL,CAN,"Calgary, Alberta",2020,8482460,R,1,11,1,NULL
8483669,NHL,NYR,L,Adam,Sykora,2004-09-07,"5' 11""",193,38,NULL,SVK,Piestany,2022,8483669,L,3,5,4,NULL
8480813,NHL,NYR,C,Joe,Veleno,2000-01-13,"6' 1""",201,90,NULL,CAN,"Montréal, Quebec",2018,8480813,L,2,19,5,NULL
8476459,NHL,NYR,C,Mika,Zibanejad,1993-04-18,"6' 2""",208,93,NULL,SWE,Stockholm,2011,8476459,R,34,14,78,NULL
8479395,NHL,NYR,D,Dennis,Cholowski,1998-02-15,"6' 2""",210,44,NULL,CAN,"Langley, British Columbia",2016,8479395,L,0,2,2,NULL
8480434,NHL,NYR,D,Sean,Durzi,1998-10-21,"6' 1""",196,50,NULL,CAN,"Mississauga, Ontario",2018,8480434,R,5,50,27,NULL
8484169,NHL,NYR,D,Drew,Fortescue,2005-04-28,"6' 2""",195,45,NULL,USA,"New York, New York",2023,8484169,L,0,4,2,NULL
8479323,NHL,NYR,D,Adam,Fox,1998-02-17,"5' 11""",185,23,NULL,USA,"Jericho, New York",2016,8479323,R,9,20,53,NULL
8478882,NHL,NYR,D,Vladislav,Gavrikov,1995-11-21,"6' 3""",210,44,NULL,RUS,Yaroslavl,2015,8478882,L,14,50,35,NULL
8482861,NHL,NYR,D,Vincent,Iorio,2002-11-14,"6' 4""",220,6,NULL,CAN,"Coquitlam, British Columbia",2021,8482861,R,0,12,3,NULL
8477969,NHL,NYR,D,Marcus,Pettersson,1996-05-08,"6' 5""",174,29,NULL,SWE,Skelleftea,2014,8477969,L,3,60,18,NULL
8481525,NHL,NYR,D,Matthew,Robertson,2001-03-09,"6' 4""",210,29,NULL,CAN,"Edmonton, Alberta",2019,8481525,L,6,38,18,NULL
8482073,NHL,NYR,D,Braden,Schneider,2001-09-20,"6' 3""",206,4,NULL,CAN,"Prince Albert, Saskatchewan",2020,8482073,R,2,26,18,NULL
8480001,NHL,NYR,D,Urho,Vaakanainen,1999-01-01,"6' 2""",202,18,NULL,FIN,Joensuu,2017,8480001,L,0,14,6,NULL
8482193,NHL,NYR,G,Dylan,Garand,2002-06-07,"6' 1""",185,33,NULL,CAN,"Victoria, British Columbia",2020,8482193,L,0,0,0,0.95
8476914,NHL,NYR,G,Joonas,Korpisalo,1994-04-28,"6' 4""",200,70,NULL,FIN,Pori,2012,8476914,L,0,0,0,0.90
8478048,NHL,NYR,G,Igor,Shesterkin,1995-12-30,"6' 1""",199,31,NULL,RUS,Moscow,2014,8478048,L,0,0,0,0.92
8478020,NHL,OTT,R,Michael,Amadio,1996-05-13,"6' 1""",206,22,NULL,CAN,"Sault Ste. Marie, Ontario",2014,8478020,R,15,18,35,NULL
8480208,NHL,OTT,R,Drake,Batherson,1998-04-27,"6' 3""",209,19,NULL,USA,"Fort Wayne, Indiana",2017,8480208,R,33,33,71,NULL
8482674,NHL,OTT,R,Tyler,Boucher,2003-01-16,"6' 2""",216,54,NULL,USA,"Scottsdale, Arizona",2021,8482674,R,NULL,NULL,NULL,NULL
8477444,NHL,OTT,L,Andre,Burakovsky,1995-02-09,"6' 3""",203,28,NULL,AUT,Klagenfurt,2013,8477444,L,11,16,33,NULL
8476393,NHL,OTT,C,Nick,Cousins,1993-07-20,"5' 11""",191,21,NULL,CAN,"Belleville, Ontario",2011,8476393,L,9,92,23,NULL
8481528,NHL,OTT,C,Dylan,Cozens,2001-02-09,"6' 3""",205,24,NULL,CAN,"Whitehorse, Yukon Territory",2019,8481528,R,28,59,59,NULL
8482667,NHL,OTT,L,William,Eklund,2002-10-12,"5' 10""",185,72,NULL,SWE,Stockholm,2021,8482667,L,15,32,53,NULL
8477998,NHL,OTT,L,Warren,Foegele,1996-04-01,"6' 2""",205,37,NULL,CAN,"Markham, Ontario",2014,8477998,L,13,18,17,NULL
8473512,NHL,OTT,R,Claude,Giroux,1988-01-12,"5' 11""",186,28,NULL,CAN,"Hearst, Ontario",2006,8473512,R,14,22,49,NULL
8482092,NHL,OTT,C,Ridly,Greig,2002-08-08,"6' 0""",184,71,NULL,CAN,"Lethbridge, Alberta",2020,8482092,L,13,83,35,NULL
8483676,NHL,OTT,C,Stephen,Halliday,2002-07-02,"6' 4""",214,83,NULL,CAN,"Ajax, Ontario",2022,8483676,L,4,2,11,NULL
8478173,NHL,OTT,R,Hayden,Hodgson,1996-03-02,"6' 2""",226,42,NULL,CAN,"Windsor, Ontario",NULL,8478173,R,0,11,0,NULL
8477073,NHL,OTT,L,Kurtis,MacDermid,1994-03-25,"6' 5""",233,23,NULL,CAN,"Quebec City, Quebec",NULL,8477073,L,0,33,1,NULL
8483673,NHL,OTT,R,Oskar,Pettersson,2004-02-04,"6' 2""",209,63,NULL,SWE,Halmstad,2022,8483673,R,NULL,NULL,NULL,NULL
8481596,NHL,OTT,C,Shane,Pinto,2000-11-12,"6' 3""",206,12,NULL,USA,"Franklin Square, New York",2019,8481596,R,23,42,46,NULL
8482116,NHL,OTT,C,Tim,Stützle,2002-01-15,"6' 0""",187,18,NULL,DEU,Viersen,2020,8482116,L,34,39,83,NULL
8480188,NHL,OTT,L,Fabian,Zetterlund,1999-08-25,"5' 11""",208,20,NULL,SWE,Karlstad,2017,8480188,R,17,16,33,NULL
8478469,NHL,OTT,D,Thomas,Chabot,1997-01-30,"6' 1""",200,72,NULL,CAN,"Sainte-Marie, Quebec",2015,8478469,L,7,22,31,NULL
8480075,NHL,OTT,D,Cameron,Crotty,1999-05-05,"6' 3""",213,5,NULL,CAN,"Ottawa, Ontario",2017,8480075,R,0,0,1,NULL
8482095,NHL,OTT,D,Tyler,Kleven,2002-01-10,"6' 5""",225,43,NULL,USA,"Fargo, North Dakota",2020,8482095,L,3,53,18,NULL
8484321,NHL,OTT,D,Nikolas,Matinpalo,1998-10-05,"6' 3""",213,33,NULL,FIN,Espoo,NULL,8484321,R,0,16,5,NULL
8482105,NHL,OTT,D,Jake,Sanderson,2002-07-08,"6' 2""",202,85,NULL,USA,"Whitefish, Montana",2020,8482105,L,14,8,54,NULL
8481606,NHL,OTT,D,Jordan,Spence,2001-02-24,"5' 11""",188,10,NULL,AUS,Manly,2019,8481606,R,7,22,31,NULL
8484759,NHL,OTT,D,Carter,Yakemchuk,2005-09-29,"6' 3""",219,58,NULL,CAN,"Fort McMurray, Alberta",2024,8484759,R,1,2,2,NULL
8482245,NHL,OTT,D,Artem,Zub,1995-10-03,"6' 3""",201,2,NULL,RUS,Khabarovsk,NULL,8482245,R,5,57,30,NULL
8481035,NHL,OTT,G,Samuel,Ersson,1999-10-20,"6' 3""",194,33,NULL,SWE,Falun,2018,8481035,L,0,0,0,0.88
8482447,NHL,OTT,G,Leevi,Meriläinen,2002-08-13,"6' 2""",196,1,NULL,FIN,Oulu,2020,8482447,L,0,0,0,0.89
8476999,NHL,OTT,G,Linus,Ullmark,1993-07-31,"6' 4""",223,35,NULL,SWE,Lugnvik,2012,8476999,L,0,0,0,0.91
8478569,NHL,PHI,C,Noel,Acciari,1991-12-01,"5' 11""",204,55,NULL,USA,"Johnston, Rhode Island",NULL,8478569,R,13,25,25,NULL
8484142,NHL,PHI,C,Denver,Barkey,2005-04-27,"5' 10""",171,52,NULL,CAN,"Newmarket, Ontario",2023,8484142,L,5,16,17,NULL
8483731,NHL,PHI,L,Alex,Bump,2003-11-20,"6' 0""",195,20,NULL,USA,"Burnsville, Minnesota",2022,8483731,L,5,2,9,NULL
8480220,NHL,PHI,L,Noah,Cates,1999-02-05,"6' 2""",194,27,NULL,USA,"Stillwater, Minnesota",2017,8480220,L,18,44,47,NULL
8476461,NHL,PHI,C,Sean,Couturier,1992-12-07,"6' 4""",210,14,NULL,USA,"Phoenix, Arizona",2011,8476461,L,12,30,36,NULL
8477989,NHL,PHI,C,Christian,Dvorak,1996-02-02,"6' 1""",190,22,NULL,USA,"Palos, Illinois",2014,8477989,L,18,27,51,NULL
8482159,NHL,PHI,R,Tyson,Foerster,2002-01-18,"6' 2""",215,71,NULL,CAN,"Alliston, Ontario",2020,8482159,R,13,22,17,NULL
8481848,NHL,PHI,C,Jacob,Gaucher,2001-03-09,"6' 3""",185,78,NULL,CAN,"Longueuil, Quebec",NULL,8481848,R,0,0,0,NULL
8483733,NHL,PHI,R,Nikita,Grebenkin,2003-05-02,"6' 2""",210,29,NULL,RUS,Serov,2022,8483733,L,4,46,14,NULL
8479336,NHL,PHI,R,Carl,Grundstrom,1997-12-01,"6' 0""",200,91,NULL,SWE,Umea,2016,8479336,L,9,19,13,NULL
8478439,NHL,PHI,R,Travis,Konecny,1997-03-11,"5' 10""",192,11,NULL,CAN,"London, Ontario",2015,8478439,R,27,59,68,NULL
8484779,NHL,PHI,C,Jett,Luchanko,2006-08-21,"5' 11""",180,17,NULL,CAN,"London, Ontario",2024,8484779,R,0,2,0,NULL
8485406,NHL,PHI,R,Porter,Martone,2006-10-26,"6' 3""",214,94,NULL,CAN,"Peterborough, Ontario",2025,8485406,R,4,6,10,NULL
8484387,NHL,PHI,R,Matvei,Michkov,2004-12-09,"5' 10""",172,39,NULL,RUS,Perm,2023,8484387,L,20,71,51,NULL
8480015,NHL,PHI,R,Owen,Tippett,1999-02-16,"6' 1""",210,74,NULL,CAN,"Peterborough, Ontario",2017,8480015,R,28,32,51,NULL
8481533,NHL,PHI,C,Trevor,Zegras,2001-03-20,"6' 0""",185,46,NULL,USA,"Bedford, New York",2019,8481533,L,26,62,67,NULL
8481122,NHL,PHI,D,Simon,Benoit,1998-09-19,"6' 4""",210,2,NULL,CAN,"Laval, Quebec",NULL,8481122,L,0,41,6,NULL
8484148,NHL,PHI,D,Oliver,Bonk,2005-01-09,"6' 2""",180,59,NULL,CAN,"Ottawa, Ontario",2023,8484148,R,1,0,2,NULL
8482142,NHL,PHI,D,Jamie,Drysdale,2002-04-08,"5' 11""",185,9,NULL,CAN,"Toronto, Ontario",2020,8482142,R,8,33,32,NULL
8482169,NHL,PHI,D,Helge,Grans,2002-05-10,"6' 4""",205,3,NULL,SWE,Ljungby,2020,8482169,R,0,2,1,NULL
8483460,NHL,PHI,D,David,Jiricek,2003-11-28,"6' 4""",204,5,NULL,CZE,Klatovy,2022,8483460,R,0,16,0,NULL
8483760,NHL,PHI,D,Hunter,McDonald,2002-05-11,"6' 4""",238,75,NULL,USA,"Fairport, New York",2022,8483760,L,0,4,1,NULL
