playerID,sportCode,team_id,teamCode,teamName,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,sacks,touchdowns
4244049,NFL,30,JAX,Jaguars,TE,Quintin,Morris,1999-01-21,"6' 2""",243.0,80,Bowling Green,USA,"Richmond, TX",2020,4244049,NULL,NULL
3059989,NFL,30,JAX,Jaguars,QB,Nick,Mullens,1995-03-21,"6' 0""",210.0,14,Southern Miss,USA,"Hoover, AL",2017,3059989,NULL,NULL
4684970,NFL,30,JAX,Jaguars,OT,Jimto,Obidegwu,NULL,"6' 5""",335.0,62,North Texas,USA,"Brandywine, MD",2025,4684970,NULL,NULL
5346736,NFL,30,JAX,Jaguars,WR,Ben,Patterson,NULL,"6' 5""",220.0,83,UT Permian Basin,USA,"Fort Worth, TX",2025,5346736,NULL,NULL
4575862,NFL,30,JAX,Jaguars,WR,Trebor,Pena,NULL,"5' 10""",187.0,86,Penn State,USA,"Ocean Township, NJ",2025,4575862,NULL,NULL
4608929,NFL,30,JAX,Jaguars,G,Emmanuel,Pregnon,2001-10-04,"6' 4""",314.0,75,Oregon,USA,"Denver, CO",2025,4608929,NULL,NULL
4362619,NFL,30,JAX,Jaguars,RB,Chris,Rodriguez Jr.,1999-09-26,"5' 11""",224.0,24,Kentucky,USA,"Mcdonough, GA",2021,4362619,NULL,NULL
4430539,NFL,30,JAX,Jaguars,TE,Brenton,Strange,2000-12-27,"6' 4""",253.0,85,Penn State,USA,"Parkersburg, WV",2021,4430539,NULL,NULL
4713118,NFL,30,JAX,Jaguars,RB,J'Mari,Taylor,NULL,"5' 9""",199.0,30,Virginia,USA,"Charlotte, NC",2025,4713118,NULL,NULL
4432773,NFL,30,JAX,Jaguars,WR,Brian,Thomas Jr.,2002-10-08,"6' 2""",209.0,7,LSU,USA,"Walker, LA",2022,4432773,NULL,NULL
4244856,NFL,30,JAX,Jaguars,WR,Austin,Trammell,1998-07-04,"5' 10""",185.0,81,Rice,USA,"Spring, TX",2021,4244856,NULL,NULL
4882093,NFL,30,JAX,Jaguars,RB,Bhayshul,Tuten,2003-02-14,"5' 9""",209.0,33,Virginia Tech,USA,"Paulsboro, NJ",2023,4882093,NULL,NULL
4035791,NFL,30,JAX,Jaguars,OT,Cole,Van Lanen,1998-04-23,"6' 5""",312.0,70,Wisconsin,USA,"Green Bay, WI",2019,4035791,NULL,NULL
4432620,NFL,30,JAX,Jaguars,WR,Parker,Washington,2002-03-21,"5' 10""",204.0,11,Penn State,USA,"Sugar Land, TX",2021,4432620,NULL,NULL
5085024,NFL,30,JAX,Jaguars,WR,CJ,Williams,NULL,"6' 1""",205.0,18,Stanford,USA,"Mission Viejo, CA",2025,5085024,NULL,NULL
5152117,NFL,30,JAX,Jaguars,WR,Michael,Wortham,NULL,"5' 9""",190.0,0,Montana,USA,"North Highlands, CA",2025,5152117,NULL,NULL
4689088,NFL,30,JAX,Jaguars,OT,Kilian,Zierer,1998-02-24,"6' 7""",312.0,78,Auburn,Germany,Munich,2023,4689088,NULL,NULL
4360807,NFL,30,JAX,Jaguars,LB,Yasir,Abdullah,2000-04-12,"6' 1""",240.0,56,Louisville,USA,"Miramar, FL",2021,4360807,NULL,NULL
2971275,NFL,30,JAX,Jaguars,DT,Arik,Armstead,1993-11-15,"6' 7""",290.0,91,Oregon,USA,"Sacramento, CA",2015,2971275,NULL,NULL
4259978,NFL,30,JAX,Jaguars,DT,Quinton,Bohanna,1999-03-16,"6' 4""",330.0,NULL,Kentucky,USA,"Cordova, TN",2020,4259978,NULL,NULL
4431162,NFL,30,JAX,Jaguars,DT,T.J.,Bollers,NULL,"6' 2""",305.0,94,California,USA,"Tiffin, IA",2025,4431162,NULL,NULL
4257580,NFL,30,JAX,Jaguars,CB,Christian,Braswell,1999-09-27,"5' 11""",185.0,21,Rutgers,USA,"Washington, DC",2022,4257580,NULL,NULL
4242149,NFL,30,JAX,Jaguars,CB,Montaric,Brown,1999-08-24,"6' 0""",190.0,1,Arkansas,USA,"Ashdown, AR",2020,4242149,NULL,NULL
4572704,NFL,30,JAX,Jaguars,LB,Branson,Combs,2000-07-14,"6' 3""",228.0,50,Wake Forest,USA,"Evansville, IN",2023,4572704,NULL,NULL
3134316,NFL,30,JAX,Jaguars,DE,Matt,Dickerson,1995-11-09,"6' 5""",300.0,93,UCLA,USA,"San Mateo, CA",2018,3134316,NULL,NULL
4427117,NFL,30,JAX,Jaguars,DE,Quindarius,Dunnigan,NULL,"6' 4""",257.0,59,Michigan State,USA,"Chattanooga, TN",2025,4427117,NULL,NULL
5121433,NFL,30,JAX,Jaguars,DE,Zach,Durfee,NULL,"6' 5""",258.0,58,Washington,USA,"Dawson, MN",2025,5121433,NULL,NULL
4334300,NFL,30,JAX,Jaguars,LB,Dennis,Gardeck,1994-08-09,"6' 0""",232.0,47,Sioux Falls,USA,"Lake In The H, IL",2018,4334300,NULL,NULL
4875266,NFL,30,JAX,Jaguars,DE,B.J.,Green II,2003-07-03,"6' 1""",270.0,95,Colorado,USA,"Powder Springs, GA",2023,4875266,NULL,NULL
3915520,NFL,30,JAX,Jaguars,DT,DaVon,Hamilton,1997-02-01,"6' 4""",335.0,52,Ohio State,USA,"Pickerington, OH",2020,3915520,NULL,NULL
3915239,NFL,30,JAX,Jaguars,DE,Josh,Hines-Allen,1997-07-13,"6' 5""",255.0,41,Kentucky,USA,"Montclair, NJ",2019,3915239,NULL,NULL
5081718,NFL,30,JAX,Jaguars,CB,Preston,Hodge,NULL,"6' 0""",200.0,26,Colorado,USA,"Waxahachie, TX",2025,5081718,NULL,NULL
4880861,NFL,30,JAX,Jaguars,LB,Parker,Hughes,NULL,"6' 1""",228.0,53,Middle Tennessee,USA,"Elizabethton, TN",2025,4880861,NULL,NULL
4577189,NFL,30,JAX,Jaguars,DT,Jalen,Hunt,NULL,"6' 2""",315.0,96,Cincinnati,USA,"Detroit, MI",2025,4577189,NULL,NULL
4912185,NFL,30,JAX,Jaguars,S,Jalen,Huskey,2003-05-10,"6' 1""",196.0,22,Maryland,USA,"Frederick, MD",2025,4912185,NULL,NULL
3895791,NFL,30,JAX,Jaguars,CB,Dane,Jackson,1996-11-29,"5' 11""",180.0,23,Pittsburgh,USA,"Coraopolis, PA",2020,3895791,NULL,NULL
4429168,NFL,30,JAX,Jaguars,S,Antonio,Johnson,2001-10-29,"6' 2""",198.0,6,Texas A&M,USA,"East Saint Louis, IL",2021,4429168,NULL,NULL
4426448,NFL,30,JAX,Jaguars,CB,Jarrian,Jones,2001-05-08,"5' 11""",190.0,4,Florida State,USA,"Magee, MS",2022,4426448,NULL,NULL
4427716,NFL,30,JAX,Jaguars,LB,Jack,Kiser,2000-09-10,"6' 2""",231.0,54,Notre Dame,USA,"Royal Center, IN",2023,4427716,NULL,NULL
4880675,NFL,30,JAX,Jaguars,S,Rayuan,Lane III,2003-07-21,"5' 11""",197.0,25,Navy,USA,"Jessup, MD",2023,4880675,NULL,NULL
3045207,NFL,30,JAX,Jaguars,CB,Jourdan,Lewis,1995-08-31,"5' 10""",190.0,2,Michigan,USA,"Detroit, MI",2017,3045207,NULL,NULL
4362236,NFL,30,JAX,Jaguars,CB,Keni-H,Lovely,2000-05-12,"5' 10""",182.0,31,Western Michigan,USA,"Boynton Beach, FL",2024,4362236,NULL,NULL
5083287,NFL,30,JAX,Jaguars,CB,Devon,Marshall,NULL,"5' 11""",200.0,40,NC State,USA,"Boston, MA",2025,5083287,NULL,NULL
4576129,NFL,30,JAX,Jaguars,LB,Jalen,McLeod,2002-06-05,"6' 1""",236.0,35,Auburn,USA,"Washington, DC",2023,4576129,NULL,NULL
4240610,NFL,30,JAX,Jaguars,LB,Ventrell,Miller,1999-01-15,"6' 0""",232.0,51,Florida,USA,"Lakeland, FL",2021,4240610,NULL,NULL
4432440,NFL,30,JAX,Jaguars,CB,Jabbar,Muhammad,2001-12-28,"5' 10""",185.0,37,Oregon,USA,"Desoto, TX",2024,4432440,NULL,NULL
2970716,NFL,30,JAX,Jaguars,S,Eric,Murray,1994-01-07,"5' 11""",199.0,29,Minnesota,USA,"Milwaukee, WI",2016,2970716,NULL,NULL
4431292,NFL,30,JAX,Jaguars,S,Devin,Neal,NULL,"6' 0""",214.0,36,Virginia,USA,"Lexington, KY",2025,4431292,NULL,NULL
3050073,NFL,30,JAX,Jaguars,LB,Foyesade,Oluokun,1995-08-02,"6' 2""",230.0,23,Yale,USA,"St. Louis, MO",2018,3050073,NULL,NULL
4430271,NFL,30,JAX,Jaguars,DT,Ruke,Orhorhoro,2001-10-13,"6' 4""",294.0,99,Clemson,Nigeria,Lagos,2022,4430271,NULL,NULL
4683347,NFL,30,JAX,Jaguars,S,Caleb,Ransaw,2002-12-22,"6' 0""",196.0,27,Tulane,USA,"Harvest, AL",2023,4683347,NULL,NULL
4612298,NFL,30,JAX,Jaguars,DT,Albert,Regis,2003-05-17,"6' 1""",295.0,98,Texas A&M,USA,"La Porte, TX",2025,4612298,NULL,NULL
4428390,NFL,30,JAX,Jaguars,DT,Keivie,Rose,2000-12-14,"6' 3""",314.0,97,Arkansas,USA,"Henderson, TX",2024,4428390,NULL,NULL
4877475,NFL,30,JAX,Jaguars,S,Cam'Ron,Silmon-Craig,2002-10-30,"5' 10""",185.0,42,Colorado,USA,"Birmingham, AL",2024,4877475,NULL,NULL
4573319,NFL,30,JAX,Jaguars,DE,Danny,Striggow,2002-07-24,"6' 5""",255.0,92,Minnesota,USA,"Long Lake, MN",2023,4573319,NULL,NULL
4570633,NFL,30,JAX,Jaguars,S,Trevian,Thomas,2002-03-04,"5' 11""",196.0,34,Arkansas State,USA,"Americus, GA",2024,4570633,NULL,NULL
4836472,NFL,30,JAX,Jaguars,DE,Bryan,Thomas Jr.,NULL,"6' 2""",250.0,57,South Carolina,USA,"Windermere, FL",2025,4836472,NULL,NULL
4426349,NFL,30,JAX,Jaguars,DE,Travon,Walker,2000-12-18,"6' 5""",272.0,44,Georgia,USA,"Thomaston, GA",2020,4426349,NULL,NULL
4832922,NFL,30,JAX,Jaguars,DE,Wesley,Williams,NULL,"6' 3""",256.0,90,Duke,USA,"Gainesville, VA",2025,4832922,NULL,NULL
3115480,NFL,30,JAX,Jaguars,P,Logan,Cooke,1995-07-28,"6' 5""",230.0,9,Mississippi State,USA,"Darbun, MS",2018,3115480,NULL,NULL
4686361,NFL,30,JAX,Jaguars,PK,Cam,Little,2003-08-17,"6' 1""",172.0,39,Arkansas,USA,"Moore, OK",2022,4686361,NULL,NULL
3928931,NFL,30,JAX,Jaguars,LS,Ross,Matiscik,1996-09-13,"6' 0""",240.0,46,Baylor,USA,"McKinney, TX",2020,3928931,NULL,NULL
4912218,NFL,12,KC,Chiefs,WR,Cyrus,Allen,NULL,"5' 11""",180.0,13,Cincinnati,USA,"New Orleans, LA",2025,4912218,NULL,NULL
5093923,NFL,12,KC,Chiefs,WR,Andrew,Armstrong,2000-10-31,"6' 4""",210.0,85,Arkansas,USA,"Dallas, TX",2024,5093923,NULL,NULL
4566190,NFL,12,KC,Chiefs,OT,Kahlil,Benson,NULL,"6' 6""",319.0,70,Indiana,USA,"Southaven, MS",2025,4566190,NULL,NULL
4431196,NFL,12,KC,Chiefs,TE,Jake,Briningstool,2002-12-09,"6' 6""",240.0,88,Clemson,USA,"Brentwood, TN",2023,4431196,NULL,NULL
4689988,NFL,12,KC,Chiefs,WR,Jason,Brownlee,1999-01-30,"6' 3""",202.0,89,Southern Miss,USA,"West Point, MS",2022,4689988,NULL,NULL
4885466,NFL,12,KC,Chiefs,WR,Jeff,Caldwell,NULL,"6' 5""",215.0,8,Cincinnati,USA,"Louisville, KY",2025,4885466,NULL,NULL
4043039,NFL,12,KC,Chiefs,G,Mike,Caliendo,1997-10-21,"6' 4""",301.0,66,Western Michigan,USA,"Brookfield, WI",2021,4043039,NULL,NULL
5155179,NFL,12,KC,Chiefs,WR,Jacob,De Jesus,NULL,"5' 7""",170.0,80,California,USA,"Manteca, CA",2025,5155179,NULL,NULL
4362478,NFL,12,KC,Chiefs,RB,Emari,Demercado,1999-01-20,"5' 9""",215.0,25,TCU,USA,"Inglewood, CA",2021,4362478,NULL,NULL
4571627,NFL,12,KC,Chiefs,OT,Ethan,Driskell,2000-06-29,"6' 8""",313.0,75,Marshall,USA,"Louisville, KY",2023,4571627,NULL,NULL
4702908,NFL,12,KC,Chiefs,WR,Omari,Evans,NULL,"6' 0""",195.0,7,Washington,USA,"Killeen, TX",2025,4702908,NULL,NULL
4362887,NFL,12,KC,Chiefs,QB,Justin,Fields,1999-03-05,"6' 3""",227.0,6,Ohio State,USA,"Kennesaw, GA",2019,4362887,NULL,NULL
5144457,NFL,12,KC,Chiefs,OT,Chukwuebuka,Godrick,2000-10-11,"6' 5""",293.0,72,NULL,Nigeria,Aguleri,2024,5144457,NULL,NULL
4240472,NFL,12,KC,Chiefs,TE,Noah,Gray,1999-04-30,"6' 3""",240.0,83,Duke,USA,"Leominster, MA",2019,4240472,NULL,NULL
4708490,NFL,12,KC,Chiefs,TE,John Michael,Gyllenborg,NULL,"6' 5""",251.0,84,Wyoming,USA,"Leawood, KS",2025,4708490,NULL,NULL
4571810,NFL,12,KC,Chiefs,G,C.J.,Hanson,2001-03-03,"6' 5""",300.0,61,Holy Cross,USA,"Wyckoff, NJ",2022,4571810,NULL,NULL
4431142,NFL,12,KC,Chiefs,WR,Jimmy,Holiday,2001-12-16,"6' 1""",211.0,82,Louisiana Tech,USA,"Flora, MS",2024,4431142,NULL,NULL
4241385,NFL,12,KC,Chiefs,C,Creed,Humphrey,1999-06-28,"6' 4""",302.0,52,Oklahoma,USA,"Shawnee, OK",2019,4241385,NULL,NULL
4832955,NFL,12,KC,Chiefs,RB,Emmett,Johnson,NULL,"5' 11""",200.0,10,Nebraska,USA,"Minneapolis, MN",2025,4832955,NULL,NULL
15847,NFL,12,KC,Chiefs,TE,Travis,Kelce,1989-10-05,"6' 5""",250.0,87,Cincinnati,USA,"Cleveland Heights, OH",2013,15847,NULL,NULL
4874510,NFL,12,KC,Chiefs,WR,Xavier,Loyd,NULL,"6' 2""",196.0,17,Missouri,USA,"Blue Springs, MO",2025,4874510,NULL,NULL
3139477,NFL,12,KC,Chiefs,QB,Patrick,Mahomes,1995-09-17,"6' 2""",225.0,15,Texas Tech,USA,"Whitehouse, TX",2017,3139477,NULL,NULL
4043041,NFL,12,KC,Chiefs,OT,Jaylon,Moore,1998-01-09,"6' 4""",311.0,77,Western Michigan,USA,"Detroit, MI",2019,4043041,NULL,NULL
4367645,NFL,12,KC,Chiefs,C,Hunter,Nourzad,2000-11-26,"6' 3""",317.0,60,Penn State,USA,"Marietta, GA",2022,4367645,NULL,NULL
4567747,NFL,12,KC,Chiefs,QB,Garrett,Nussmeier,NULL,"6' 1""",205.0,14,LSU,USA,"Lake Charles, LA",2025,4567747,NULL,NULL
4682626,NFL,12,KC,Chiefs,OT,Pete,Nygra,NULL,"6' 4""",300.0,51,Louisville,USA,"Indianapolis, IN",2025,4682626,NULL,NULL
4044111,NFL,12,KC,Chiefs,QB,Chris,Oladokun,1997-09-03,"6' 1""",213.0,19,South Dakota State,USA,"Tampa, FL",2024,4044111,NULL,NULL
4685489,NFL,12,KC,Chiefs,RB,Jaydn,Ott,NULL,"5' 11""",208.0,42,Oklahoma,USA,"Chino, CA",2025,4685489,NULL,NULL
4911517,NFL,12,KC,Chiefs,TE,Mason,Pline,2000-02-05,"6' 7""",260.0,NULL,Furman,USA,"Fowler, MI",2023,4911517,NULL,NULL
5153070,NFL,12,KC,Chiefs,OT,Esa,Pole,2001-07-04,"6' 7""",319.0,79,Washington State,USA,"Hayward, CA",2023,5153070,NULL,NULL
4372716,NFL,12,KC,Chiefs,WR,Nikko,Remigio,1999-11-04,"5' 9""",187.0,81,Fresno State,USA,"Orange, CA",2023,4372716,NULL,NULL
4428331,NFL,12,KC,Chiefs,WR,Rashee,Rice,2000-04-22,"6' 1""",204.0,4,SMU,USA,"North Richland Hills, TX",2021,4428331,NULL,NULL
5082630,NFL,12,KC,Chiefs,WR,Jalen,Royals,2003-02-18,"6' 0""",195.0,11,Utah State,USA,"Powder Springs, GA",2023,5082630,NULL,NULL
4569659,NFL,12,KC,Chiefs,OT,Josh,Simmons,2002-12-26,"6' 5""",310.0,71,Ohio State,USA,"San Diego, CA",2023,4569659,NULL,NULL
4596602,NFL,12,KC,Chiefs,RB,Brashard,Smith,2003-04-11,"5' 10""",196.0,24,SMU,USA,"Richmond Heights, FL",2023,4596602,NULL,NULL
4430825,NFL,12,KC,Chiefs,RB,EJ,Smith,NULL,"5' 11""",211.0,35,Texas A&M,USA,"Dallas, TX",2025,4430825,NULL,NULL
4242459,NFL,12,KC,Chiefs,G,Trey,Smith,1999-06-16,"6' 6""",321.0,65,Tennessee,USA,"Jackson, TN",2019,4242459,NULL,NULL
4431595,NFL,12,KC,Chiefs,OT,Kingsley,Suamataia,2003-01-18,"6' 4""",326.0,76,BYU,USA,"Orem, UT",2022,4431595,NULL,NULL
4682692,NFL,12,KC,Chiefs,G,Josh,Thompson,NULL,"6' 5""",315.0,62,LSU,USA,"Fenton, MI",2025,4682692,NULL,NULL
4362921,NFL,12,KC,Chiefs,WR,Tyquan,Thornton,2000-08-07,"6' 2""",185.0,2,Baylor,USA,"Miami, FL",2020,4362921,NULL,NULL
4370876,NFL,12,KC,Chiefs,OT,Matt,Waletzko,1999-12-15,"6' 8""",305.0,73,North Dakota,USA,"Cold Spring, MN",2021,4370876,NULL,NULL
4567048,NFL,12,KC,Chiefs,RB,Kenneth,Walker III,2000-10-20,"5' 9""",211.0,9,Michigan State,USA,"Arlington, TN",2020,4567048,NULL,NULL
4685784,NFL,12,KC,Chiefs,TE,Tre,Watson,2002-10-12,"6' 5""",250.0,49,Texas A&M,USA,"Rio Rancho, NM",2024,4685784,NULL,NULL
4430723,NFL,12,KC,Chiefs,TE,Jared,Wiley,2000-11-02,"6' 6""",249.0,12,TCU,USA,"Temple, TX",2022,4430723,NULL,NULL
4683062,NFL,12,KC,Chiefs,WR,Xavier,Worthy,2003-04-27,"5' 11""",165.0,1,Texas,USA,"Fresno, CA",2022,4683062,NULL,NULL
4875123,NFL,12,KC,Chiefs,DE,Vincent,Anthony Jr.,NULL,"6' 6""",260.0,98,Duke,USA,"Durham, NC",2025,4875123,NULL,NULL
4612387,NFL,12,KC,Chiefs,DE,Felix,Anudike-Uzomah,2002-01-24,"6' 4""",255.0,91,Kansas State,USA,"Kansas City, MO",2021,4612387,NULL,NULL
4429224,NFL,12,KC,Chiefs,LB,Kam,Arnold,2002-02-19,"6' 1""",229.0,53,Boston College,USA,"West Bloomfield, MI",2024,4429224,NULL,NULL
4602389,NFL,12,KC,Chiefs,LB,Jeffrey,Bassa,2002-09-20,"6' 2""",235.0,31,Oregon,USA,"Salt Lake City, UT",2023,4602389,NULL,NULL
4685275,NFL,12,KC,Chiefs,LB,Wesley,Bissainthe,NULL,"6' 1""",230.0,59,Miami,USA,"Miami, FL",2025,4685275,NULL,NULL
4362759,NFL,12,KC,Chiefs,LB,Nick,Bolton,2000-03-10,"5' 11""",237.0,32,Missouri,USA,"Frisco, TX",2019,4362759,NULL,NULL
4430818,NFL,12,KC,Chiefs,DT,Cole,Brevard,NULL,"6' 3""",346.0,96,Texas,USA,"Carmel, IN",2025,4430818,NULL,NULL
4710706,NFL,12,KC,Chiefs,CB,Jadon,Canady,NULL,"5' 11""",185.0,22,Oregon,USA,"Jacksonville, FL",2025,4710706,NULL,NULL
4036959,NFL,12,KC,Chiefs,LB,Cole,Christiansen,1997-07-30,"6' 1""",230.0,48,Army,USA,"Suffolk, VA",2020,4036959,NULL,NULL
4249766,NFL,12,KC,Chiefs,LB,Jack,Cochrane,1999-02-09,"6' 3""",236.0,43,South Dakota,USA,"Mount Vernon, IA",2020,4249766,NULL,NULL
4361964,NFL,12,KC,Chiefs,S,Chamarri,Conner,2000-07-11,"6' 0""",202.0,27,Virginia Tech,USA,"Jacksonville, FL",2021,4361964,NULL,NULL
4880124,NFL,12,KC,Chiefs,CB,Mansoor,Delane,2003-12-15,"6' 0""",190.0,5,LSU,USA,"Silver Spring, MD",2025,4880124,NULL,NULL
4431534,NFL,12,KC,Chiefs,LB,Ethan,Downs,2002-10-13,"6' 4""",263.0,40,Oklahoma,USA,"Weatherford, OK",2024,4431534,NULL,NULL
4880478,NFL,12,KC,Chiefs,DE,Anthony,Dunn Jr.,NULL,"6' 4""",262.0,49,Toledo,USA,"Sanford, FL",2025,4880478,NULL,NULL
4567399,NFL,12,KC,Chiefs,CB,Kaiir,Elam,2001-05-05,"6' 1""",202.0,24,Florida,USA,"Riviera Beach, FL",2020,4567399,NULL,NULL
4035433,NFL,12,KC,Chiefs,CB,Kristian,Fulton,1998-09-03,"5' 11""",197.0,8,LSU,USA,"New Orleans, LA",2020,4035433,NULL,NULL
4684432,NFL,12,KC,Chiefs,DE,Ashton,Gillotte,2002-10-30,"6' 3""",270.0,97,Louisville,USA,"Boca Raton, FL",2023,4684432,NULL,NULL
4039413,NFL,12,KC,Chiefs,S,Alohi,Gilman,1997-09-17,"5' 10""",201.0,17,Notre Dame,USA,"Laie, HI",2020,4039413,NULL,NULL
4573152,NFL,12,KC,Chiefs,DT,Marcus,Harris,2000-09-27,"6' 3""",295.0,68,Auburn,USA,"Montgomery, AL",2024,4573152,NULL,NULL
4685232,NFL,12,KC,Chiefs,S,Jaden,Hicks,2002-08-16,"6' 1""",215.0,21,Washington State,USA,"Las Vegas, NV",2022,4685232,NULL,NULL
3044859,NFL,12,KC,Chiefs,DT,Chris,Jones,1994-07-03,"6' 6""",310.0,95,Mississippi State,USA,"Houston, MS",2016,3044859,NULL,NULL
4426659,NFL,12,KC,Chiefs,DE,George,Karlaftis,2001-04-03,"6' 4""",263.0,56,Purdue,USA,"West Lafayette, IN",2020,4426659,NULL,NULL
4602648,NFL,12,KC,Chiefs,CB,Kevin,Knowles,2003-04-09,"5' 11""",190.0,35,Florida State,USA,"Hollywood, FL",2023,4602648,NULL,NULL
4291489,NFL,12,KC,Chiefs,CB,Kader,Kohou,1998-11-28,"5' 10""",197.0,26,East Texas A&M,USA,"Euless, TX",2020,4291489,NULL,NULL
4361824,NFL,12,KC,Chiefs,S,Tanner,McCalister,2000-01-27,"5' 11""",191.0,34,Ohio State,USA,"Rockwall, TX",2024,4361824,NULL,NULL
4567826,NFL,12,KC,Chiefs,LB,Cooper,McDonald,2001-08-07,"6' 3""",240.0,44,TCU,USA,"Haslet, TX",2023,4567826,NULL,NULL
4708859,NFL,12,KC,Chiefs,DT,Amari,McNeill,NULL,"6' 4""",300.0,93,Colorado,USA,"Suwanee, GA",2025,4708859,NULL,NULL
4591008,NFL,12,KC,Chiefs,DT,Omarr,Norman-Lott,2002-03-11,"6' 3""",315.0,55,Tennessee,USA,"North Highlands, CA",2023,4591008,NULL,NULL
4685491,NFL,12,KC,Chiefs,S,Xavier,Nwankpa,NULL,"6' 2""",213.0,29,Iowa,USA,"Pleasant Hill, IA",2025,4685491,NULL,NULL
4431503,NFL,12,KC,Chiefs,DT,Damon,Payne,NULL,"6' 4""",311.0,90,Michigan,USA,"Belleville, MI",2025,4431503,NULL,NULL
4880312,NFL,12,KC,Chiefs,CB,D'Arco,Perkins-McAllister,NULL,"6' 1""",195.0,NULL,UL Monroe,USA,"Nashville, TN",2025,4880312,NULL,NULL
5084574,NFL,12,KC,Chiefs,CB,Bryce,Phillips,NULL,"6' 0""",195.0,45,San Diego State,USA,"Long Beach, CA",2025,5084574,NULL,NULL
4428383,NFL,12,KC,Chiefs,CB,Chris,Roland-Wallace,2001-11-23,"5' 11""",202.0,30,USC,USA,"Palmdale, CA",2022,4428383,NULL,NULL
5081093,NFL,12,KC,Chiefs,S,DeShon,Singleton,NULL,"6' 3""",210.0,NULL,Nebraska,USA,"Greensburg, LA",2025,5081093,NULL,NULL
4361340,NFL,12,KC,Chiefs,DE,Tyreke,Smith,2000-02-14,"6' 3""",255.0,57,Ohio State,USA,"Cleveland, OH",2022,4361340,NULL,NULL
5278708,NFL,12,KC,Chiefs,CB,Melvin,Smith Jr.,2002-04-12,"6' 1""",185.0,39,Southern Arkansas,USA,"Bossier City, LA",2024,5278708,NULL,NULL
4040432,NFL,12,KC,Chiefs,CB,L'Jarius,Sneed,1997-01-21,"6' 1""",192.0,38,Louisiana Tech,USA,"Minden, LA",2020,4040432,NULL,NULL
5081927,NFL,12,KC,Chiefs,DE,R Mason,Thomas,2004-08-25,"6' 2""",249.0,51,Oklahoma,USA,"Fort Lauderdale, FL",2025,5081927,NULL,NULL
4256074,NFL,12,KC,Chiefs,DT,Khyiris,Tonga,1996-07-07,"6' 2""",335.0,92,BYU,USA,"West Valley, UT",2019,4256074,NULL,NULL
3129310,NFL,12,KC,Chiefs,LB,Drue,Tranquill,1995-08-15,"6' 2""",234.0,23,Notre Dame,USA,"Fort Wayne, IN",2019,3129310,NULL,NULL
5083530,NFL,12,KC,Chiefs,CB,Zelmar,Vedder,NULL,"6' 3""",195.0,NULL,Houston,USA,"Manteca, CA",2025,5083530,NULL,NULL
4610705,NFL,12,KC,Chiefs,CB,Nohl,Williams,2002-09-23,"6' 1""",200.0,20,California,USA,"Oxnard, CA",2023,4610705,NULL,NULL
4871063,NFL,12,KC,Chiefs,DT,Peter,Woods,2005-03-05,"6' 3""",310.0,99,Clemson,USA,"Alabaster, AL",2025,4871063,NULL,NULL
4361496,NFL,12,KC,Chiefs,P,Matt,Araiza,2000-05-16,"6' 1""",200.0,14,San Diego State,USA,"San Diego, CA",2022,4361496,NULL,NULL
3055899,NFL,12,KC,Chiefs,PK,Harrison,Butker,1995-07-14,"6' 4""",205.0,7,Georgia Tech,USA,"Decatur, GA",2017,3055899,NULL,NULL
16665,NFL,12,KC,Chiefs,LS,James,Winchester,1989-08-06,"6' 3""",240.0,41,Oklahoma,USA,"Washington, OK",2015,16665,NULL,NULL
4603186,NFL,13,LV,Raiders,WR,Jack,Bech,2002-12-18,"6' 1""",214.0,18,TCU,USA,"Lafayette, LA",2023,4603186,NULL,NULL
5150247,NFL,13,LV,Raiders,WR,Malik,Benson,NULL,"6' 1""",195.0,19,Oregon,USA,"Lansing, KS",2025,5150247,NULL,NULL
4432665,NFL,13,LV,Raiders,TE,Brock,Bowers,2002-12-13,"6' 4""",235.0,89,Georgia,USA,"Napa, CA",2022,4432665,NULL,NULL
4832806,NFL,13,LV,Raiders,WR,Jonathan,Brady,NULL,"5' 10""",180.0,83,Indiana,USA,"Los Angeles, CA",2025,4832806,NULL,NULL
4362999,NFL,13,LV,Raiders,G,Spencer,Burford,2000-07-19,"6' 4""",300.0,70,UTSA,USA,"San Antonio, TX",2020,4362999,NULL,NULL
4569535,NFL,13,LV,Raiders,QB,Jacob,Clark,NULL,"6' 5""",220.0,16,Missouri State,USA,"Rockwall, TX",2025,4569535,NULL,NULL
4698191,NFL,13,LV,Raiders,RB,Chris,Collier,2000-03-24,"5' 10""",203.0,33,Lock Haven University,USA,"Lawrence, NY",2023,4698191,NULL,NULL
14880,NFL,13,LV,Raiders,QB,Kirk,Cousins,1988-08-19,"6' 3""",209.0,8,Michigan State,USA,"Holland, MI",2012,14880,NULL,NULL
2579604,NFL,13,LV,Raiders,WR,Phillip,Dorsett II,1993-01-05,"5' 10""",185.0,13,Miami,USA,"Fort Lauderdale, FL",2015,2579604,NULL,NULL
4606683,NFL,13,LV,Raiders,OT,DJ,Glaze,2002-08-04,"6' 4""",331.0,71,Maryland,USA,"Charlotte, NC",2022,4606683,NULL,NULL
4694505,NFL,13,LV,Raiders,OT,Charles,Grant,2002-03-22,"6' 4""",304.0,60,William & Mary,USA,"Portsmouth, VA",2023,4694505,NULL,NULL
